,Home,Away,Home Score,Away Score,Tournament,Year,City,Country
485,Martin Fischer,Roberto Carballes Baena,2,0,Australian Open,2014,Melbourne,Australia
486,Marton Fucsovics,Benjamin Balleret,2,0,Australian Open,2014,Melbourne,Australia
487,Andre Ghem,Denys Molchanov,2,0,Australian Open,2014,Melbourne,Australia
488,Alessandro Giannessi,Mohamed Safwat,2,0,Australian Open,2014,Melbourne,Australia
489,Germain Gigounon,Akira Santillan,2,0,Australian Open,2014,Melbourne,Australia
490,Lorenzo Giustino,Grzegorz Panfil,2,1,Australian Open,2014,Melbourne,Australia
491,Norbert Gombos,Jose Checa-Calvo,2,0,Australian Open,2014,Melbourne,Australia
492,David Guez,Hiroki Moriya,2,0,Australian Open,2014,Melbourne,Australia
493,Andrew Harris,Simone Vagnozzi,2,0,Australian Open,2014,Melbourne,Australia
494,Marsel Ilhan,Matthew Barton,2,0,Australian Open,2014,Melbourne,Australia
495,Austin Krajicek,Malek Jaziri,2,1,Australian Open,2014,Melbourne,Australia
496,Enrique Lopez Perez,Blake Mott,2,1,Australian Open,2014,Melbourne,Australia
497,Rui Machado,Boy Westerhof,2,1,Australian Open,2014,Melbourne,Australia
498,Illya Marchenko,Jaroslav Pospisil,2,0,Australian Open,2014,Melbourne,Australia
499,Adrian Menendez-Maceiras,Nikola Mektic,2,1,Australian Open,2014,Melbourne,Australia
500,Axel Michon,Alex Bolt,2,1,Australian Open,2014,Melbourne,Australia
501,Vincent Millot,Bradley Mousley,2,0,Australian Open,2014,Melbourne,Australia
502,Ante Pavic,Kristijan Mesaros,2,1,Australian Open,2014,Melbourne,Australia
503,Bobby Reynolds,Miloslav Mecir,2,0,Australian Open,2014,Melbourne,Australia
504,Blaz Rola,Alessio Di Mauro,2,0,Australian Open,2014,Melbourne,Australia
505,Valery Rudnev,Sergei Bubka,2,0,Australian Open,2014,Melbourne,Australia
506,John-Patrick Smith,Benjamin Mitchell,2,0,Australian Open,2014,Melbourne,Australia
507,Jimmy Wang,James McGee,2,0,Australian Open,2014,Melbourne,Australia
508,Tsung-Hua Yang,Gregoire Burquier,2,1,Australian Open,2014,Melbourne,Australia
509,Mischa Zverev,Jan Mertl,2,0,Australian Open,2014,Melbourne,Australia
510,Gael Monfils,Richard Gasquet,2,0,Montpellier,2014,Montpellier,France
511,Richard Gasquet,Jerzy Janowicz,2,0,Montpellier,2014,Montpellier,France
512,Gael Monfils,Jarkko Nieminen,2,1,Montpellier,2014,Montpellier,France
513,Richard Gasquet,Albano Olivetti,2,0,Montpellier,2014,Montpellier,France
514,Jerzy Janowicz,Edouard Roger-Vasselin,2,0,Montpellier,2014,Montpellier,France
515,Gael Monfils,Denis Istomin,2,0,Montpellier,2014,Montpellier,France
516,Jarkko Nieminen,Marc Gicquel,2,1,Montpellier,2014,Montpellier,France
517,Richard Gasquet,Paul-Henri Mathieu,2,0,Montpellier,2014,Montpellier,France
518,Marc Gicquel,Gilles Simon,2,0,Montpellier,2014,Montpellier,France
519,Jerzy Janowicz,Adrian Mannarino,2,0,Montpellier,2014,Montpellier,France
520,Denis Istomin,Dmitry Tursunov,2,0,Montpellier,2014,Montpellier,France
521,Gael Monfils,Joao Sousa,2,0,Montpellier,2014,Montpellier,France
522,Jarkko Nieminen,Pierre-Hugues Herbert,2,0,Montpellier,2014,Montpellier,France
523,Edouard Roger-Vasselin,Dustin Brown,2,0,Montpellier,2014,Montpellier,France
524,Albano Olivetti,Nikolay Davydenko,2,1,Montpellier,2014,Montpellier,France
525,Gael Monfils,Lukasz Kubot,2,1,Montpellier,2014,Montpellier,France
526,Jarkko Nieminen,Aleksandr Nedovyesov,2,1,Montpellier,2014,Montpellier,France
527,Edouard Roger-Vasselin,Michal Przysiezny,2,0,Montpellier,2014,Montpellier,France
528,Nikolay Davydenko,Julien Benneteau,2,0,Montpellier,2014,Montpellier,France
529,Dustin Brown,Teymuraz Gabashvili,2,1,Montpellier,2014,Montpellier,France
530,Marc Gicquel,Michael Llodra,2,0,Montpellier,2014,Montpellier,France
531,Pierre-Hugues Herbert,Andres Artunedo Martinavarro,2,0,Montpellier,2014,Montpellier,France
532,Denis Istomin,Marsel Ilhan,2,0,Montpellier,2014,Montpellier,France
533,Adrian Mannarino,Vincent Millot,2,0,Montpellier,2014,Montpellier,France
534,Paul-Henri Mathieu,Nicolas Mahut,2,0,Montpellier,2014,Montpellier,France
535,Albano Olivetti,Kenny De Schepper,2,1,Montpellier,2014,Montpellier,France
536,Joao Sousa,Tobias Kamke,2,1,Montpellier,2014,Montpellier,France
537,Marc Gicquel,Austin Krajicek,2,0,Montpellier,2014,Montpellier,France
538,Marsel Ilhan,Maxime Teixeira,2,0,Montpellier,2014,Montpellier,France
539,Andres Artunedo Martinavarro,Vincent Millot,2,1,Montpellier,2014,Montpellier,France
540,Albano Olivetti,Lorenzo Giustino,2,1,Montpellier,2014,Montpellier,France
541,Marc Gicquel,Yannick Jankovits,2,0,Montpellier,2014,Montpellier,France
542,Albano Olivetti,Marton Fucsovics,2,0,Montpellier,2014,Montpellier,France
543,Marsel Ilhan,Enrique Lopez Perez,2,1,Montpellier,2014,Montpellier,France
544,Andres Artunedo Martinavarro,Niels Desein,2,1,Montpellier,2014,Montpellier,France
545,Vincent Millot,Constant Lestienne,2,0,Montpellier,2014,Montpellier,France
546,Maxime Teixeira,Laurent Lokoli,2,1,Montpellier,2014,Montpellier,France
547,Austin Krajicek,Erik Crepaldi,2,0,Montpellier,2014,Montpellier,France
548,Lorenzo Giustino,Gregoire Burquier,2,1,Montpellier,2014,Montpellier,France
549,Marc Gicquel,Rudy Coco,2,1,Montpellier,2014,Montpellier,France
550,Marton Fucsovics,Nikoloz Basilashvili,2,0,Montpellier,2014,Montpellier,France
551,Marsel Ilhan,Dorian Descloix,2,0,Montpellier,2014,Montpellier,France
552,Niels Desein,Maxime Janvier,2,0,Montpellier,2014,Montpellier,France
553,Vincent Millot,Fabrice Martin,2,0,Montpellier,2014,Montpellier,France
554,Maxime Teixeira,Hugo Nys,2,0,Montpellier,2014,Montpellier,France
555,Austin Krajicek,Jean-Pascal Vernet,2,0,Montpellier,2014,Montpellier,France
556,Gregoire Burquier,Maximilian Neuchrist,0,0,Montpellier,2014,Montpellier,France
557,Andres Artunedo Martinavarro,Alessandro Bega,2,0,Montpellier,2014,Montpellier,France
558,Erik Crepaldi,Roberto Marcora,2,0,Montpellier,2014,Montpellier,France
559,Lorenzo Giustino,Jules Marie,2,0,Montpellier,2014,Montpellier,France
560,Yannick Jankovits,Laurent Rochette,2,0,Montpellier,2014,Montpellier,France
561,Constant Lestienne,Bastien Favier,2,0,Montpellier,2014,Montpellier,France
562,Laurent Lokoli,Kevin Boumlil,2,0,Montpellier,2014,Montpellier,France
563,Enrique Lopez Perez,Calvin Hemery,2,0,Montpellier,2014,Montpellier,France
564,Albano Olivetti,Antoine Benneteau,2,1,Montpellier,2014,Montpellier,France
565,Fabio Fognini,Leonardo Mayer,2,0,Vina del Mar,2014,Vina del Mar,Chile
566,Fabio Fognini,Nicolas Almagro,2,1,Vina del Mar,2014,Vina del Mar,Chile
567,Leonardo Mayer,Santiago Giraldo,2,0,Vina del Mar,2014,Vina del Mar,Chile
568,Fabio Fognini,Jeremy Chardy,2,1,Vina del Mar,2014,Vina del Mar,Chile
569,Nicolas Almagro,Taro Daniel,2,0,Vina del Mar,2014,Vina del Mar,Chile
570,Santiago Giraldo,Guillermo Garcia-Lopez,2,1,Vina del Mar,2014,Vina del Mar,Chile
571,Leonardo Mayer,Daniel Gimeno-Traver,2,1,Vina del Mar,2014,Vina del Mar,Chile
572,Fabio Fognini,Aljaz Bedene,2,0,Vina del Mar,2014,Vina del Mar,Chile
573,Leonardo Mayer,Tommy Robredo,2,1,Vina del Mar,2014,Vina del Mar,Chile
574,Nicolas Almagro,Martin Alund,2,1,Vina del Mar,2014,Vina del Mar,Chile
575,Santiago Giraldo,Marcel Granollers,2,0,Vina del Mar,2014,Vina del Mar,Chile
576,Jeremy Chardy,Pablo Carreno Busta,2,0,Vina del Mar,2014,Vina del Mar,Chile
577,Guillermo Garcia-Lopez,Paolo Lorenzi,2,1,Vina del Mar,2014,Vina del Mar,Chile
578,Taro Daniel,Federico Delbonis,2,1,Vina del Mar,2014,Vina del Mar,Chile
579,Daniel Gimeno-Traver,Horacio Zeballos,2,0,Vina del Mar,2014,Vina del Mar,Chile
580,Jeremy Chardy,Cristian Garin,2,0,Vina del Mar,2014,Vina del Mar,Chile
581,Daniel Gimeno-Traver,Alexandr Dolgopolov,2,1,Vina del Mar,2014,Vina del Mar,Chile
582,Guillermo Garcia-Lopez,Julian Reister,2,1,Vina del Mar,2014,Vina del Mar,Chile
583,Federico Delbonis,Pablo Cuevas,2,0,Vina del Mar,2014,Vina del Mar,Chile
584,Martin Alund,Albert Ramos-Vinolas,2,0,Vina del Mar,2014,Vina del Mar,Chile
585,Aljaz Bedene,Stephane Robert,2,1,Vina del Mar,2014,Vina del Mar,Chile
586,Pablo Carreno Busta,Filippo Volandri,2,1,Vina del Mar,2014,Vina del Mar,Chile
587,Taro Daniel,Thomaz Bellucci,2,0,Vina del Mar,2014,Vina del Mar,Chile
588,Santiago Giraldo,Ruben Ramirez Hidalgo,2,0,Vina del Mar,2014,Vina del Mar,Chile
589,Paolo Lorenzi,Alejandro Gonzalez,2,0,Vina del Mar,2014,Vina del Mar,Chile
590,Leonardo Mayer,Andreas Haider-Maurer,2,0,Vina del Mar,2014,Vina del Mar,Chile
591,Horacio Zeballos,Gonzalo Lama,2,0,Vina del Mar,2014,Vina del Mar,Chile
592,Martin Alund,Guido Pella,2,1,Vina del Mar,2014,Vina del Mar,Chile
593,Taro Daniel,Facundo Arguello,2,1,Vina del Mar,2014,Vina del Mar,Chile
594,Thomaz Bellucci,Facundo Bagnis,2,1,Vina del Mar,2014,Vina del Mar,Chile
595,Ruben Ramirez Hidalgo,Joao Souza,2,0,Vina del Mar,2014,Vina del Mar,Chile
596,Guido Pella,Bastian Malla,2,0,Vina del Mar,2014,Vina del Mar,Chile
597,Facundo Arguello,Potito Starace,2,1,Vina del Mar,2014,Vina del Mar,Chile
598,Thomaz Bellucci,Guido Andreozzi,2,0,Vina del Mar,2014,Vina del Mar,Chile
599,Ruben Ramirez Hidalgo,Diego Schwartzman,2,1,Vina del Mar,2014,Vina del Mar,Chile
600,Joao Souza,Renzo Olivo,2,0,Vina del Mar,2014,Vina del Mar,Chile
601,Taro Daniel,Pere Riba,2,0,Vina del Mar,2014,Vina del Mar,Chile
602,Facundo Bagnis,Christopher Kas,0,0,Vina del Mar,2014,Vina del Mar,Chile
603,Martin Alund,Matias Sborowitz,2,0,Vina del Mar,2014,Vina del Mar,Chile
604,Joao Souza,Pascal Brunner,2,0,Vina del Mar,2014,Vina del Mar,Chile
605,Pere Riba,Juan Carlos Saez,2,0,Vina del Mar,2014,Vina del Mar,Chile
606,Facundo Bagnis,Diego Vives,2,0,Vina del Mar,2014,Vina del Mar,Chile
607,Martin Alund,David Fleming,2,0,Vina del Mar,2014,Vina del Mar,Chile
608,Guido Andreozzi,Marco Trungelliti,2,1,Vina del Mar,2014,Vina del Mar,Chile
609,Taro Daniel,Gerald Melzer,2,0,Vina del Mar,2014,Vina del Mar,Chile
610,Christopher Kas,Joao Riquelme,2,0,Vina del Mar,2014,Vina del Mar,Chile
611,Bastian Malla,Felipe Garces,2,0,Vina del Mar,2014,Vina del Mar,Chile
612,Renzo Olivo,Philipp Oswald,2,0,Vina del Mar,2014,Vina del Mar,Chile
613,Ruben Ramirez Hidalgo,Myrohn Miranda,2,0,Vina del Mar,2014,Vina del Mar,Chile
614,Matias Sborowitz,Lukas Dlouhy,2,0,Vina del Mar,2014,Vina del Mar,Chile
615,Potito Starace,Alessandro Giannessi,2,0,Vina del Mar,2014,Vina del Mar,Chile
616,Marin Cilic,Tommy Haas,2,0,Zagreb,2014,Zagreb,Croatia
617,Tommy Haas,Daniel Evans,2,1,Zagreb,2014,Zagreb,Croatia
618,Marin Cilic,Bjorn Phau,2,0,Zagreb,2014,Zagreb,Croatia
619,Tommy Haas,Andrey Kuznetsov,2,0,Zagreb,2014,Zagreb,Croatia
620,Daniel Evans,Philipp Kohlschreiber,2,1,Zagreb,2014,Zagreb,Croatia
621,Marin Cilic,Ivan Dodig,2,0,Zagreb,2014,Zagreb,Croatia
622,Bjorn Phau,Dudi Sela,2,0,Zagreb,2014,Zagreb,Croatia
623,Tommy Haas,Benjamin Becker,2,1,Zagreb,2014,Zagreb,Croatia
624,Bjorn Phau,Mikhail Youzhny,2,1,Zagreb,2014,Zagreb,Croatia
625,Philipp Kohlschreiber,Andrey Golubev,2,0,Zagreb,2014,Zagreb,Croatia
626,Ivan Dodig,Ivo Karlovic,2,0,Zagreb,2014,Zagreb,Croatia
627,Marin Cilic,Dusan Lajovic,2,0,Zagreb,2014,Zagreb,Croatia
628,Andrey Kuznetsov,Igor Sijsling,2,1,Zagreb,2014,Zagreb,Croatia
629,Daniel Evans,Michael Berrer,2,1,Zagreb,2014,Zagreb,Croatia
630,Dudi Sela,Lukas Lacko,2,0,Zagreb,2014,Zagreb,Croatia
631,Marin Cilic,Mate Delic,2,0,Zagreb,2014,Zagreb,Croatia
632,Dudi Sela,Lukas Rosol,2,0,Zagreb,2014,Zagreb,Croatia
633,Igor Sijsling,Blaz Kavcic,2,1,Zagreb,2014,Zagreb,Croatia
634,Benjamin Becker,Jesse Huta Galung,2,1,Zagreb,2014,Zagreb,Croatia
635,Michael Berrer,Borna Coric,2,1,Zagreb,2014,Zagreb,Croatia
636,Daniel Evans,Jan Hajek,2,0,Zagreb,2014,Zagreb,Croatia
637,Andrey Golubev,Victor Hanescu,2,1,Zagreb,2014,Zagreb,Croatia
638,Ivo Karlovic,Daniel Brands,2,1,Zagreb,2014,Zagreb,Croatia
639,Andrey Kuznetsov,Sergiy Stakhovsky,2,0,Zagreb,2014,Zagreb,Croatia
640,Lukas Lacko,Jan-Lennard Struff,2,0,Zagreb,2014,Zagreb,Croatia
641,Dusan Lajovic,Pedja Krstin,2,0,Zagreb,2014,Zagreb,Croatia
642,Bjorn Phau,Ante Pavic,2,0,Zagreb,2014,Zagreb,Croatia
643,Andrey Kuznetsov,Mate Pavic,2,1,Zagreb,2014,Zagreb,Croatia
644,Bjorn Phau,Daniel Evans,2,0,Zagreb,2014,Zagreb,Croatia
645,Michael Berrer,Marco Cecchinato,2,0,Zagreb,2014,Zagreb,Croatia
646,Pedja Krstin,Martin Fischer,2,1,Zagreb,2014,Zagreb,Croatia
647,Andrey Kuznetsov,Dennis Novak,2,0,Zagreb,2014,Zagreb,Croatia
648,Daniel Evans,Karol Beck,2,1,Zagreb,2014,Zagreb,Croatia
649,Michael Berrer,Jaroslav Pospisil,2,0,Zagreb,2014,Zagreb,Croatia
650,Marco Cecchinato,Stefano Napolitano,2,0,Zagreb,2014,Zagreb,Croatia
651,Bjorn Phau,Matteo Viola,2,1,Zagreb,2014,Zagreb,Croatia
652,Mate Pavic,Flavio Cipolla,2,1,Zagreb,2014,Zagreb,Croatia
653,Martin Fischer,Andrea Arnaboldi,2,0,Zagreb,2014,Zagreb,Croatia
654,Pedja Krstin,Gianluigi Quinzi,2,0,Zagreb,2014,Zagreb,Croatia
655,Pedja Krstin,Marcos Baghdatis,2,1,Zagreb,2014,Zagreb,Croatia
656,Andrey Kuznetsov,Louk Sorensen,2,0,Zagreb,2014,Zagreb,Croatia
657,Daniel Evans,Adrian Sikora,2,0,Zagreb,2014,Zagreb,Croatia
658,Michael Berrer,Norbert Gombos,2,0,Zagreb,2014,Zagreb,Croatia
659,Marco Cecchinato,Mladen Mitak,2,0,Zagreb,2014,Zagreb,Croatia
660,Matteo Viola,Nikola Mektic,2,1,Zagreb,2014,Zagreb,Croatia
661,Flavio Cipolla,Dino Marcan,2,0,Zagreb,2014,Zagreb,Croatia
662,Martin Fischer,Farrukh Dustov,2,0,Zagreb,2014,Zagreb,Croatia
663,Andrea Arnaboldi,Piotr Gadomski,2,0,Zagreb,2014,Zagreb,Croatia
664,Karol Beck,Jan Hernych,2,1,Zagreb,2014,Zagreb,Croatia
665,Stefano Napolitano,Salvatore Caruso,2,0,Zagreb,2014,Zagreb,Croatia
666,Dennis Novak,Riccardo Bellotti,2,0,Zagreb,2014,Zagreb,Croatia
667,Mate Pavic,Toni Androic,2,0,Zagreb,2014,Zagreb,Croatia
668,Bjorn Phau,Ivo Klec,2,0,Zagreb,2014,Zagreb,Croatia
669,Jaroslav Pospisil,Marin Draganja,2,0,Zagreb,2014,Zagreb,Croatia
670,Gianluigi Quinzi,Yannick Mertens,2,0,Zagreb,2014,Zagreb,Croatia
671,Tomas Berdych,Marin Cilic,2,0,Rotterdam,2014,Rotterdam,Netherlands
672,Tomas Berdych,Ernests Gulbis,2,0,Rotterdam,2014,Rotterdam,Netherlands
673,Marin Cilic,Igor Sijsling,2,1,Rotterdam,2014,Rotterdam,Netherlands
674,Ernests Gulbis,Juan Martin del Potro,2,0,Rotterdam,2014,Rotterdam,Netherlands
675,Marin Cilic,Andy Murray,2,0,Rotterdam,2014,Rotterdam,Netherlands
676,Tomas Berdych,Jerzy Janowicz,2,1,Rotterdam,2014,Rotterdam,Netherlands
677,Igor Sijsling,Philipp Kohlschreiber,2,1,Rotterdam,2014,Rotterdam,Netherlands
678,Juan Martin del Potro,Paul-Henri Mathieu,2,0,Rotterdam,2014,Rotterdam,Netherlands
679,Andy Murray,Dominic Thiem,2,1,Rotterdam,2014,Rotterdam,Netherlands
680,Tomas Berdych,Nicolas Mahut,2,0,Rotterdam,2014,Rotterdam,Netherlands
681,Philipp Kohlschreiber,Richard Gasquet,2,0,Rotterdam,2014,Rotterdam,Netherlands
682,Marin Cilic,Jo-Wilfried Tsonga,2,0,Rotterdam,2014,Rotterdam,Netherlands
683,Jerzy Janowicz,Tommy Haas,2,0,Rotterdam,2014,Rotterdam,Netherlands
684,Ernests Gulbis,Grigor Dimitrov,2,0,Rotterdam,2014,Rotterdam,Netherlands
685,Igor Sijsling,Michael Berrer,2,0,Rotterdam,2014,Rotterdam,Netherlands
686,Juan Martin del Potro,Gael Monfils,2,0,Rotterdam,2014,Rotterdam,Netherlands
687,Andy Murray,Edouard Roger-Vasselin,2,0,Rotterdam,2014,Rotterdam,Netherlands
688,Tomas Berdych,Andreas Seppi,2,0,Rotterdam,2014,Rotterdam,Netherlands
689,Richard Gasquet,Thiemo de Bakker,2,1,Rotterdam,2014,Rotterdam,Netherlands
690,Jo-Wilfried Tsonga,Florian Mayer,2,1,Rotterdam,2014,Rotterdam,Netherlands
691,Tommy Haas,Fernando Verdasco,2,1,Rotterdam,2014,Rotterdam,Netherlands
692,Igor Sijsling,Mikhail Youzhny,2,0,Rotterdam,2014,Rotterdam,Netherlands
693,Grigor Dimitrov,Dmitry Tursunov,2,1,Rotterdam,2014,Rotterdam,Netherlands
694,Michael Berrer,Jesse Huta Galung,2,1,Rotterdam,2014,Rotterdam,Netherlands
695,Marin Cilic,Lukas Rosol,2,0,Rotterdam,2014,Rotterdam,Netherlands
696,Ernests Gulbis,Denis Istomin,2,0,Rotterdam,2014,Rotterdam,Netherlands
697,Jerzy Janowicz,Julien Benneteau,2,1,Rotterdam,2014,Rotterdam,Netherlands
698,Philipp Kohlschreiber,Sergiy Stakhovsky,2,0,Rotterdam,2014,Rotterdam,Netherlands
699,Nicolas Mahut,Daniel Brands,2,0,Rotterdam,2014,Rotterdam,Netherlands
700,Paul-Henri Mathieu,Ivan Dodig,2,1,Rotterdam,2014,Rotterdam,Netherlands
701,Dominic Thiem,Jarkko Nieminen,2,1,Rotterdam,2014,Rotterdam,Netherlands
702,Paul-Henri Mathieu,Daniel Brands,2,1,Rotterdam,2014,Rotterdam,Netherlands
703,Sergiy Stakhovsky,Victor Hanescu,2,0,Rotterdam,2014,Rotterdam,Netherlands
704,Michael Berrer,Lukasz Kubot,2,1,Rotterdam,2014,Rotterdam,Netherlands
705,Dominic Thiem,Adrian Sikora,2,0,Rotterdam,2014,Rotterdam,Netherlands
706,Daniel Brands,Wesley Koolhof,2,0,Rotterdam,2014,Rotterdam,Netherlands
707,Victor Hanescu,Alban Meuffels,2,0,Rotterdam,2014,Rotterdam,Netherlands
708,Lukasz Kubot,Thanasi Kokkinakis,2,1,Rotterdam,2014,Rotterdam,Netherlands
709,Dominic Thiem,Kenny De Schepper,2,0,Rotterdam,2014,Rotterdam,Netherlands
710,Sergiy Stakhovsky,Yannick Mertens,2,0,Rotterdam,2014,Rotterdam,Netherlands
711,Adrian Sikora,Peter Gojowczyk,0,0,Rotterdam,2014,Rotterdam,Netherlands
712,Paul-Henri Mathieu,Jan Hajek,2,0,Rotterdam,2014,Rotterdam,Netherlands
713,Michael Berrer,Stephan Fransen,2,0,Rotterdam,2014,Rotterdam,Netherlands
714,David Ferrer,Fabio Fognini,2,0,Buenos Aires,2014,Buenos Aires,Argentina
715,David Ferrer,Nicolas Almagro,2,0,Buenos Aires,2014,Buenos Aires,Argentina
716,Fabio Fognini,Tommy Robredo,2,1,Buenos Aires,2014,Buenos Aires,Argentina
717,David Ferrer,Albert Ramos-Vinolas,2,0,Buenos Aires,2014,Buenos Aires,Argentina
718,Fabio Fognini,Pablo Andujar,2,0,Buenos Aires,2014,Buenos Aires,Argentina
719,Tommy Robredo,Robin Haase,2,0,Buenos Aires,2014,Buenos Aires,Argentina
720,Nicolas Almagro,Jeremy Chardy,2,0,Buenos Aires,2014,Buenos Aires,Argentina
721,David Ferrer,Santiago Giraldo,2,0,Buenos Aires,2014,Buenos Aires,Argentina
722,Fabio Fognini,Leonardo Mayer,2,1,Buenos Aires,2014,Buenos Aires,Argentina
723,Tommy Robredo,Guido Pella,2,1,Buenos Aires,2014,Buenos Aires,Argentina
724,Nicolas Almagro,Daniel Gimeno-Traver,2,1,Buenos Aires,2014,Buenos Aires,Argentina
725,Pablo Andujar,Marcel Granollers,2,0,Buenos Aires,2014,Buenos Aires,Argentina
726,Robin Haase,Carlos Berlocq,2,1,Buenos Aires,2014,Buenos Aires,Argentina
727,Jeremy Chardy,Alexandr Dolgopolov,2,1,Buenos Aires,2014,Buenos Aires,Argentina
728,Albert Ramos-Vinolas,Filippo Volandri,2,0,Buenos Aires,2014,Buenos Aires,Argentina
729,David Ferrer,Maximo Gonzalez,2,0,Buenos Aires,2014,Buenos Aires,Argentina
730,Fabio Fognini,Julian Reister,2,0,Buenos Aires,2014,Buenos Aires,Argentina
731,Tommy Robredo,Pablo Carreno Busta,2,0,Buenos Aires,2014,Buenos Aires,Argentina
732,Nicolas Almagro,Horacio Zeballos,2,0,Buenos Aires,2014,Buenos Aires,Argentina
733,Marcel Granollers,Aljaz Bedene,2,1,Buenos Aires,2014,Buenos Aires,Argentina
734,Robin Haase,Martin Alund,2,1,Buenos Aires,2014,Buenos Aires,Argentina
735,Albert Ramos-Vinolas,Juan Monaco,2,1,Buenos Aires,2014,Buenos Aires,Argentina
736,Jeremy Chardy,Alejandro Gonzalez,2,0,Buenos Aires,2014,Buenos Aires,Argentina
737,Pablo Andujar,Federico Delbonis,2,1,Buenos Aires,2014,Buenos Aires,Argentina
738,Carlos Berlocq,Joao Sousa,2,0,Buenos Aires,2014,Buenos Aires,Argentina
739,Alexandr Dolgopolov,Pablo Cuevas,2,1,Buenos Aires,2014,Buenos Aires,Argentina
740,Daniel Gimeno-Traver,Ruben Ramirez Hidalgo,2,0,Buenos Aires,2014,Buenos Aires,Argentina
741,Santiago Giraldo,Albert Montanes,2,0,Buenos Aires,2014,Buenos Aires,Argentina
742,Leonardo Mayer,Facundo Arguello,2,0,Buenos Aires,2014,Buenos Aires,Argentina
743,Guido Pella,Guillermo Garcia-Lopez,2,0,Buenos Aires,2014,Buenos Aires,Argentina
744,Filippo Volandri,Cristian Garin,2,1,Buenos Aires,2014,Buenos Aires,Argentina
745,Martin Alund,Andreas Haider-Maurer,2,1,Buenos Aires,2014,Buenos Aires,Argentina
746,Cristian Garin,Gerald Melzer,2,1,Buenos Aires,2014,Buenos Aires,Argentina
747,Maximo Gonzalez,Guilherme Clezar,2,1,Buenos Aires,2014,Buenos Aires,Argentina
748,Ruben Ramirez Hidalgo,Nicholas Monroe,2,0,Buenos Aires,2014,Buenos Aires,Argentina
749,Andreas Haider-Maurer,Potito Starace,2,0,Buenos Aires,2014,Buenos Aires,Argentina
750,Martin Alund,Taro Daniel,2,0,Buenos Aires,2014,Buenos Aires,Argentina
751,Maximo Gonzalez,Guido Andreozzi,2,0,Buenos Aires,2014,Buenos Aires,Argentina
752,Guilherme Clezar,Marco Trungelliti,2,0,Buenos Aires,2014,Buenos Aires,Argentina
753,Cristian Garin,Juan Ignacio Londero,2,0,Buenos Aires,2014,Buenos Aires,Argentina
754,Gerald Melzer,David Souto,2,0,Buenos Aires,2014,Buenos Aires,Argentina
755,Nicholas Monroe,Simon Stadler,2,1,Buenos Aires,2014,Buenos Aires,Argentina
756,Ruben Ramirez Hidalgo,Renzo Olivo,2,1,Buenos Aires,2014,Buenos Aires,Argentina
757,Renzo Olivo,Stephane Robert,2,1,Buenos Aires,2014,Buenos Aires,Argentina
758,Andreas Haider-Maurer,Rogerio Dutra Silva,0,0,Buenos Aires,2014,Buenos Aires,Argentina
759,Cristian Garin,Diego Schwartzman,2,0,Buenos Aires,2014,Buenos Aires,Argentina
760,Guilherme Clezar,Pere Riba,2,0,Buenos Aires,2014,Buenos Aires,Argentina
761,David Souto,Thomaz Bellucci,2,0,Buenos Aires,2014,Buenos Aires,Argentina
762,Simon Stadler,Facundo Bagnis,2,1,Buenos Aires,2014,Buenos Aires,Argentina
763,Martin Alund,Andrea Collarini,2,0,Buenos Aires,2014,Buenos Aires,Argentina
764,Guido Andreozzi,Andre Ghem,2,1,Buenos Aires,2014,Buenos Aires,Argentina
