,Home,Away,Home Score,Away Score,Tournament,Year,City,Country
326,Fernando Verdasco,Go Soeda,2,1,Australian Open,2015,Melbourne,Australia
327,Joao Sousa,Martin Klizan,3,1,Australian Open,2015,Melbourne,Australia
328,Benjamin Becker,Lleyton Hewitt,3,2,Australian Open,2015,Melbourne,Australia
329,Guillermo Garcia-Lopez,Alejandro Gonzalez,2,1,Australian Open,2015,Melbourne,Australia
330,Sam Groth,Thanasi Kokkinakis,3,2,Australian Open,2015,Melbourne,Australia
331,Malek Jaziri,Edouard Roger-Vasselin,3,2,Australian Open,2015,Melbourne,Australia
332,Jarkko Nieminen,Matthias Bachinger,2,1,Australian Open,2015,Melbourne,Australia
333,Vasek Pospisil,Paolo Lorenzi,3,1,Australian Open,2015,Melbourne,Australia
334,Novak Djokovic,Aljaz Bedene,2,1,Australian Open,2015,Melbourne,Australia
335,Roger Federer,Yen-Hsun Lu,2,1,Australian Open,2015,Melbourne,Australia
336,Rafael Nadal,Mikhail Youzhny,2,1,Australian Open,2015,Melbourne,Australia
337,Stan Wawrinka,Marsel Ilhan,2,1,Australian Open,2015,Melbourne,Australia
338,Kei Nishikori,Nicolas Almagro,2,1,Australian Open,2015,Melbourne,Australia
339,Andy Murray,Yuki Bhambri,2,1,Australian Open,2015,Melbourne,Australia
340,Tomas Berdych,Alejandro Falla,2,1,Australian Open,2015,Melbourne,Australia
341,Milos Raonic,Illya Marchenko,2,1,Australian Open,2015,Melbourne,Australia
342,David Ferrer,Thomaz Bellucci,3,1,Australian Open,2015,Melbourne,Australia
343,Grigor Dimitrov,Dustin Brown,2,1,Australian Open,2015,Melbourne,Australia
344,Thanasi Kokkinakis,Ernests Gulbis,3,2,Australian Open,2015,Melbourne,Australia
345,Feliciano Lopez,Denis Kudla,3,2,Australian Open,2015,Melbourne,Australia
346,Roberto Bautista Agut,Dominic Thiem,3,1,Australian Open,2015,Melbourne,Australia
347,Kevin Anderson,Diego Schwartzman,3,1,Australian Open,2015,Melbourne,Australia
348,Edouard Roger-Vasselin,Tommy Robredo,0,0,Australian Open,2015,Melbourne,Australia
349,Alejandro Gonzalez,Fabio Fognini,3,1,Australian Open,2015,Melbourne,Australia
350,Gael Monfils,Lucas Pouille,3,2,Australian Open,2015,Melbourne,Australia
351,Gilles Simon,Robin Haase,2,1,Australian Open,2015,Melbourne,Australia
352,John Isner,Jimmy Wang,2,1,Australian Open,2015,Melbourne,Australia
353,David Goffin,Michael Russell,3,1,Australian Open,2015,Melbourne,Australia
354,Paolo Lorenzi,Alexandr Dolgopolov,2,1,Australian Open,2015,Melbourne,Australia
355,Philipp Kohlschreiber,Paul-Henri Mathieu,2,1,Australian Open,2015,Melbourne,Australia
356,Ivo Karlovic,Ruben Bemelmans,2,1,Australian Open,2015,Melbourne,Australia
357,Richard Gasquet,Carlos Berlocq,2,1,Australian Open,2015,Melbourne,Australia
358,Benjamin Becker,Julien Benneteau,3,1,Australian Open,2015,Melbourne,Australia
359,Leonardo Mayer,John Millman,2,1,Australian Open,2015,Melbourne,Australia
360,Matthias Bachinger,Pablo Cuevas,2,1,Australian Open,2015,Melbourne,Australia
361,Lukas Rosol,Kenny De Schepper,3,2,Australian Open,2015,Melbourne,Australia
362,Jeremy Chardy,Borna Coric,3,1,Australian Open,2015,Melbourne,Australia
363,Santiago Giraldo,Jan Hernych,2,1,Australian Open,2015,Melbourne,Australia
364,Fernando Verdasco,James Ward,3,1,Australian Open,2015,Melbourne,Australia
365,Martin Klizan,Tatsuma Ito,2,1,Australian Open,2015,Melbourne,Australia
366,Marcos Baghdatis,Teymuraz Gabashvili,3,2,Australian Open,2015,Melbourne,Australia
367,Ricardas Berankis,Igor Sijsling,3,2,Australian Open,2015,Melbourne,Australia
368,Simone Bolelli,Juan Monaco,3,1,Australian Open,2015,Melbourne,Australia
369,Marius Copil,Pablo Andujar,2,1,Australian Open,2015,Melbourne,Australia
370,Ivan Dodig,Joao Souza,2,1,Australian Open,2015,Melbourne,Australia
371,James Duckworth,Blaz Kavcic,3,2,Australian Open,2015,Melbourne,Australia
372,Guillermo Garcia-Lopez,Peter Gojowczyk,3,1,Australian Open,2015,Melbourne,Australia
373,Marcel Granollers,Stephane Robert,2,1,Australian Open,2015,Melbourne,Australia
374,Sam Groth,Filip Krajinovic,2,1,Australian Open,2015,Melbourne,Australia
375,Andreas Haider-Maurer,Laurent Lokoli,3,1,Australian Open,2015,Melbourne,Australia
376,Lleyton Hewitt,Ze Zhang,3,1,Australian Open,2015,Melbourne,Australia
377,Jerzy Janowicz,Hiroki Moriya,3,1,Australian Open,2015,Melbourne,Australia
378,Malek Jaziri,Mikhail Kukushkin,3,1,Australian Open,2015,Melbourne,Australia
379,Steve Johnson,Kyle Edmund,2,1,Australian Open,2015,Melbourne,Australia
380,Andrey Kuznetsov,Albert Ramos-Vinolas,3,1,Australian Open,2015,Melbourne,Australia
381,Nick Kyrgios,Federico Delbonis,3,2,Australian Open,2015,Melbourne,Australia
382,Lukas Lacko,Maximo Gonzalez,3,2,Australian Open,2015,Melbourne,Australia
383,Adrian Mannarino,Blaz Rola,2,1,Australian Open,2015,Melbourne,Australia
384,Marinko Matosevic,Alexander Kudryavtsev,3,2,Australian Open,2015,Melbourne,Australia
385,Jurgen Melzer,Victor Estrella Burgos,2,1,Australian Open,2015,Melbourne,Australia
386,Gilles Muller,Pablo Carreno Busta,2,1,Australian Open,2015,Melbourne,Australia
387,Jarkko Nieminen,Andrey Golubev,2,1,Australian Open,2015,Melbourne,Australia
388,Vasek Pospisil,Sam Querrey,3,2,Australian Open,2015,Melbourne,Australia
389,Dudi Sela,Jan-Lennard Struff,3,2,Australian Open,2015,Melbourne,Australia
390,Andreas Seppi,Denis Istomin,3,2,Australian Open,2015,Melbourne,Australia
391,Tim Smyczek,Luke Saville,2,1,Australian Open,2015,Melbourne,Australia
392,Go Soeda,Elias Ymer,3,2,Australian Open,2015,Melbourne,Australia
393,Joao Sousa,Jordan Thompson,2,1,Australian Open,2015,Melbourne,Australia
394,Sergiy Stakhovsky,Dusan Lajovic,3,2,Australian Open,2015,Melbourne,Australia
395,Bernard Tomic,Tobias Kamke,3,1,Australian Open,2015,Melbourne,Australia
396,Viktor Troicki,Jiri Vesely,3,1,Australian Open,2015,Melbourne,Australia
397,Donald Young,Tim Puetz,3,1,Australian Open,2015,Melbourne,Australia
398,Jurgen Melzer,Steve Darcis,2,1,Australian Open,2015,Melbourne,Australia
399,Tim Smyczek,Maxime Authom,2,1,Australian Open,2015,Melbourne,Australia
400,Matthias Bachinger,Andreas Beck,2,0,Australian Open,2015,Melbourne,Australia
401,Aljaz Bedene,Michal Przysiezny,2,0,Australian Open,2015,Melbourne,Australia
402,Jimmy Wang,Vincent Millot,2,1,Australian Open,2015,Melbourne,Australia
403,Alexander Kudryavtsev,Yuichi Sugita,2,0,Australian Open,2015,Melbourne,Australia
404,Illya Marchenko,Lukasz Kubot,2,0,Australian Open,2015,Melbourne,Australia
405,Ruben Bemelmans,Hiroki Moriya,2,0,Australian Open,2015,Melbourne,Australia
406,Yuki Bhambri,Chase Buchanan,2,0,Australian Open,2015,Melbourne,Australia
407,Marius Copil,Omar Jasika,2,0,Australian Open,2015,Melbourne,Australia
408,Kyle Edmund,Dane Propoggia,2,1,Australian Open,2015,Melbourne,Australia
409,Jan Hernych,Alex Kuznetsov,2,0,Australian Open,2015,Melbourne,Australia
410,Laurent Lokoli,Andrea Arnaboldi,2,1,Australian Open,2015,Melbourne,Australia
411,Tim Puetz,Jarmere Jenkins,2,0,Australian Open,2015,Melbourne,Australia
412,Michael Russell,Liam Broady,2,0,Australian Open,2015,Melbourne,Australia
413,Elias Ymer,Hyeon Chung,2,0,Australian Open,2015,Melbourne,Australia
414,Tim Puetz,Damir Dzumhur,2,1,Australian Open,2015,Melbourne,Australia
415,Jurgen Melzer,Daniel Munoz de la Nava,2,1,Australian Open,2015,Melbourne,Australia
416,Tim Smyczek,Marc Polmans,2,0,Australian Open,2015,Melbourne,Australia
417,Andreas Beck,Andrew Harris,2,1,Australian Open,2015,Melbourne,Australia
418,Aljaz Bedene,Tomislav Brkic,2,0,Australian Open,2015,Melbourne,Australia
419,Jimmy Wang,Konstantin Kravchuk,2,1,Australian Open,2015,Melbourne,Australia
420,Ruben Bemelmans,Michael Berrer,2,1,Australian Open,2015,Melbourne,Australia
421,Alexander Kudryavtsev,Blake Mott,2,0,Australian Open,2015,Melbourne,Australia
422,Lukasz Kubot,Aleksandr Nedovyesov,2,0,Australian Open,2015,Melbourne,Australia
423,Andrea Arnaboldi,Adrian Menendez-Maceiras,2,0,Australian Open,2015,Melbourne,Australia
424,Steve Darcis,Axel Michon,2,0,Australian Open,2015,Melbourne,Australia
425,Yuichi Sugita,Jozef Kovalik,2,0,Australian Open,2015,Melbourne,Australia
426,Michael Russell,Thiemo de Bakker,2,1,Australian Open,2015,Melbourne,Australia
427,Matthias Bachinger,Radu Albot,2,1,Australian Open,2015,Melbourne,Australia
428,Illya Marchenko,Marton Fucsovics,2,1,Australian Open,2015,Melbourne,Australia
429,Hiroki Moriya,Enzo Couacaud,2,1,Australian Open,2015,Melbourne,Australia
430,Maxime Authom,Luca Vanni,2,0,Australian Open,2015,Melbourne,Australia
431,Michal Przysiezny,Bradley Klahn,2,0,Australian Open,2015,Melbourne,Australia
432,Vincent Millot,Wayne Odesnik,2,0,Australian Open,2015,Melbourne,Australia
433,Chase Buchanan,Mate Delic,2,1,Australian Open,2015,Melbourne,Australia
434,Yuki Bhambri,Yoshihito Nishioka,2,0,Australian Open,2015,Melbourne,Australia
435,Liam Broady,Jared Donaldson,2,1,Australian Open,2015,Melbourne,Australia
436,Hyeon Chung,Nils Langer,2,0,Australian Open,2015,Melbourne,Australia
437,Marius Copil,Philipp Petzschner,2,1,Australian Open,2015,Melbourne,Australia
438,Kyle Edmund,Austin Krajicek,2,1,Australian Open,2015,Melbourne,Australia
439,Jan Hernych,Adam Pavlasek,2,1,Australian Open,2015,Melbourne,Australia
440,Omar Jasika,John-Patrick Smith,2,1,Australian Open,2015,Melbourne,Australia
441,Jarmere Jenkins,Marco Cecchinato,2,0,Australian Open,2015,Melbourne,Australia
442,Alex Kuznetsov,Gerald Melzer,2,0,Australian Open,2015,Melbourne,Australia
443,Laurent Lokoli,Peter Torebko,2,1,Australian Open,2015,Melbourne,Australia
444,Dane Propoggia,James McGee,2,0,Australian Open,2015,Melbourne,Australia
445,Elias Ymer,Jan Mertl,2,0,Australian Open,2015,Melbourne,Australia
446,Damir Dzumhur,Miloslav Mecir,2,1,Australian Open,2015,Melbourne,Australia
447,Jurgen Melzer,Nicolas Jarry,2,0,Australian Open,2015,Melbourne,Australia
448,Hyeon Chung,Pierre-Hugues Herbert,2,0,Australian Open,2015,Melbourne,Australia
449,Tim Smyczek,Kimmer Coppejans,2,0,Australian Open,2015,Melbourne,Australia
450,Andreas Beck,Aldin Setkic,2,0,Australian Open,2015,Melbourne,Australia
451,Jan Hernych,Nicolas Mahut,2,0,Australian Open,2015,Melbourne,Australia
452,Aljaz Bedene,Guido Andreozzi,2,1,Australian Open,2015,Melbourne,Australia
453,Jimmy Wang,Matteo Viola,2,1,Australian Open,2015,Melbourne,Australia
454,Liam Broady,Farrukh Dustov,2,0,Australian Open,2015,Melbourne,Australia
455,Michael Berrer,Taro Daniel,2,0,Australian Open,2015,Melbourne,Australia
456,Marius Copil,Horacio Zeballos,2,0,Australian Open,2015,Melbourne,Australia
457,James McGee,Norbert Gombos,2,1,Australian Open,2015,Melbourne,Australia
458,Alexander Kudryavtsev,Rhyne Williams,2,0,Australian Open,2015,Melbourne,Australia
459,Aleksandr Nedovyesov,Harry Bourchier,2,0,Australian Open,2015,Melbourne,Australia
460,Yuki Bhambri,Evgeny Donskoy,2,1,Australian Open,2015,Melbourne,Australia
461,Adrian Menendez-Maceiras,Stefano Travaglia,2,1,Australian Open,2015,Melbourne,Australia
462,Steve Darcis,Inigo Cervantes,2,0,Australian Open,2015,Melbourne,Australia
463,Elias Ymer,Benoit Paire,2,0,Australian Open,2015,Melbourne,Australia
464,Yuichi Sugita,Tennys Sandgren,2,1,Australian Open,2015,Melbourne,Australia
465,John-Patrick Smith,Alexander Zverev,2,0,Australian Open,2015,Melbourne,Australia
466,Thiemo de Bakker,Ti Chen,2,1,Australian Open,2015,Melbourne,Australia
467,Austin Krajicek,Somdev Devvarman,2,1,Australian Open,2015,Melbourne,Australia
468,Jarmere Jenkins,Rajeev Ram,2,1,Australian Open,2015,Melbourne,Australia
469,Matthias Bachinger,Matthew Ebden,2,1,Australian Open,2015,Melbourne,Australia
470,Peter Torebko,Gastao Elias,2,1,Australian Open,2015,Melbourne,Australia
471,Illya Marchenko,Benjamin Mitchell,2,0,Australian Open,2015,Melbourne,Australia
472,Alex Kuznetsov,Frank Dancevic,2,1,Australian Open,2015,Melbourne,Australia
473,Hiroki Moriya,Robby Ginepri,2,1,Australian Open,2015,Melbourne,Australia
474,Luca Vanni,Pedja Krstin,2,0,Australian Open,2015,Melbourne,Australia
475,Bradley Klahn,Enrique Lopez Perez,2,0,Australian Open,2015,Melbourne,Australia
476,Vincent Millot,Louk Sorensen,2,0,Australian Open,2015,Melbourne,Australia
477,Mate Delic,Nikoloz Basilashvili,2,1,Australian Open,2015,Melbourne,Australia
478,Radu Albot,Niels Desein,2,0,Australian Open,2015,Melbourne,Australia
479,Andrea Arnaboldi,Jonathan Eysseric,2,0,Australian Open,2015,Melbourne,Australia
480,Maxime Authom,Gavin Van Peperzeel,2,0,Australian Open,2015,Melbourne,Australia
481,Ruben Bemelmans,Boy Westerhof,2,0,Australian Open,2015,Melbourne,Australia
482,Tomislav Brkic,Aslan Karatsev,2,0,Australian Open,2015,Melbourne,Australia
483,Chase Buchanan,Roberto Marcora,2,0,Australian Open,2015,Melbourne,Australia
484,Marco Cecchinato,Andrej Martin,2,0,Australian Open,2015,Melbourne,Australia
485,Enzo Couacaud,Tsung-Hua Yang,2,1,Australian Open,2015,Melbourne,Australia
486,Jared Donaldson,Maverick Banes,2,0,Australian Open,2015,Melbourne,Australia
487,Kyle Edmund,Tristan Lamasine,2,0,Australian Open,2015,Melbourne,Australia
488,Marton Fucsovics,Hans Podlipnik-Castillo,2,0,Australian Open,2015,Melbourne,Australia
489,Andrew Harris,Jesse Huta Galung,2,0,Australian Open,2015,Melbourne,Australia
490,Omar Jasika,Mathias Bourgue,2,0,Australian Open,2015,Melbourne,Australia
491,Jozef Kovalik,Gianni Mina,2,0,Australian Open,2015,Melbourne,Australia
492,Konstantin Kravchuk,Thomas Fabbiano,2,1,Australian Open,2015,Melbourne,Australia
493,Lukasz Kubot,David Guez,2,1,Australian Open,2015,Melbourne,Australia
494,Nils Langer,Ramkumar Ramanathan,2,1,Australian Open,2015,Melbourne,Australia
495,Laurent Lokoli,Ilija Bozoljac,2,0,Australian Open,2015,Melbourne,Australia
496,Gerald Melzer,Yannick Mertens,2,1,Australian Open,2015,Melbourne,Australia
497,Jan Mertl,Guilherme Clezar,2,1,Australian Open,2015,Melbourne,Australia
498,Axel Michon,Matt Reid,2,0,Australian Open,2015,Melbourne,Australia
499,Blake Mott,Arthur De Greef,2,0,Australian Open,2015,Melbourne,Australia
500,Daniel Munoz de la Nava,Antonio Veic,2,0,Australian Open,2015,Melbourne,Australia
501,Yoshihito Nishioka,Gonzalo Lama,2,0,Australian Open,2015,Melbourne,Australia
502,Wayne Odesnik,Ryan Harrison,2,0,Australian Open,2015,Melbourne,Australia
503,Adam Pavlasek,Andre Ghem,2,0,Australian Open,2015,Melbourne,Australia
504,Philipp Petzschner,Marco Trungelliti,2,0,Australian Open,2015,Melbourne,Australia
505,Marc Polmans,Jordi Samper-Montana,2,0,Australian Open,2015,Melbourne,Australia
506,Dane Propoggia,Brydan Klein,2,0,Australian Open,2015,Melbourne,Australia
507,Michal Przysiezny,Jurgen Zopp,2,1,Australian Open,2015,Melbourne,Australia
508,Tim Puetz,Fabiano De Paula,2,0,Australian Open,2015,Melbourne,Australia
509,Michael Russell,Denys Molchanov,2,0,Australian Open,2015,Melbourne,Australia
510,Richard Gasquet,Jerzy Janowicz,0,0,Montpellier,2015,Montpellier,France
511,Richard Gasquet,Gael Monfils,2,0,Montpellier,2015,Montpellier,France
512,Jerzy Janowicz,Joao Sousa,2,1,Montpellier,2015,Montpellier,France
513,Gael Monfils,Steve Darcis,2,1,Montpellier,2015,Montpellier,France
514,Jerzy Janowicz,Gilles Simon,2,0,Montpellier,2015,Montpellier,France
515,Joao Sousa,Philipp Kohlschreiber,2,0,Montpellier,2015,Montpellier,France
516,Richard Gasquet,Denis Istomin,2,0,Montpellier,2015,Montpellier,France
517,Gael Monfils,Kenny De Schepper,2,0,Montpellier,2015,Montpellier,France
518,Gilles Simon,Edouard Roger-Vasselin,2,0,Montpellier,2015,Montpellier,France
519,Philipp Kohlschreiber,Paul-Henri Mathieu,2,1,Montpellier,2015,Montpellier,France
520,Richard Gasquet,Lucas Pouille,2,0,Montpellier,2015,Montpellier,France
521,Jerzy Janowicz,Benoit Paire,2,1,Montpellier,2015,Montpellier,France
522,Denis Istomin,Dudi Sela,2,0,Montpellier,2015,Montpellier,France
523,Joao Sousa,Tobias Kamke,2,1,Montpellier,2015,Montpellier,France
524,Steve Darcis,Jarkko Nieminen,2,0,Montpellier,2015,Montpellier,France
525,Jerzy Janowicz,Dustin Brown,2,1,Montpellier,2015,Montpellier,France
526,Denis Istomin,Malek Jaziri,0,0,Montpellier,2015,Montpellier,France
527,Joao Sousa,Laurent Lokoli,2,0,Montpellier,2015,Montpellier,France
528,Jarkko Nieminen,Jan-Lennard Struff,2,0,Montpellier,2015,Montpellier,France
529,Steve Darcis,Tatsuma Ito,2,0,Montpellier,2015,Montpellier,France
530,Kenny De Schepper,Marsel Ilhan,2,1,Montpellier,2015,Montpellier,France
531,Tobias Kamke,Vincent Millot,2,1,Montpellier,2015,Montpellier,France
532,Paul-Henri Mathieu,Taro Daniel,2,1,Montpellier,2015,Montpellier,France
533,Benoit Paire,Nikoloz Basilashvili,2,1,Montpellier,2015,Montpellier,France
534,Lucas Pouille,Alexander Kudryavtsev,2,0,Montpellier,2015,Montpellier,France
535,Edouard Roger-Vasselin,Andreas Beck,2,1,Montpellier,2015,Montpellier,France
536,Dudi Sela,Jurgen Zopp,2,0,Montpellier,2015,Montpellier,France
537,Steve Darcis,Thomas Fabbiano,2,0,Montpellier,2015,Montpellier,France
538,Jurgen Zopp,Alexander Zverev,2,1,Montpellier,2015,Montpellier,France
539,Nikoloz Basilashvili,Yannick Jankovits,2,0,Montpellier,2015,Montpellier,France
540,Taro Daniel,Enzo Couacaud,2,1,Montpellier,2015,Montpellier,France
541,Steve Darcis,Gregoire Barrere,2,0,Montpellier,2015,Montpellier,France
542,Alexander Zverev,Maxime Teixeira,2,0,Montpellier,2015,Montpellier,France
543,Nikoloz Basilashvili,Florent Serra,2,0,Montpellier,2015,Montpellier,France
544,Taro Daniel,Marcus Daniell,2,0,Montpellier,2015,Montpellier,France
545,Jurgen Zopp,Gregoire Burquier,2,0,Montpellier,2015,Montpellier,France
546,Enzo Couacaud,Hugo Nys,2,1,Montpellier,2015,Montpellier,France
547,Thomas Fabbiano,Elie Rousset,2,0,Montpellier,2015,Montpellier,France
548,Yannick Jankovits,Constant Lestienne,2,1,Montpellier,2015,Montpellier,France
549,Steve Darcis,Laurynas Grigelis,2,0,Montpellier,2015,Montpellier,France
550,Alexander Zverev,Thomas Laurent,2,0,Montpellier,2015,Montpellier,France
551,Nikoloz Basilashvili,Geoffrey Blancaneaux,2,0,Montpellier,2015,Montpellier,France
552,Taro Daniel,Sam Barry,2,0,Montpellier,2015,Montpellier,France
553,Jurgen Zopp,Julien Obry,2,1,Montpellier,2015,Montpellier,France
554,Enzo Couacaud,Jules Marie,2,0,Montpellier,2015,Montpellier,France
555,Thomas Fabbiano,Mate Pavic,2,1,Montpellier,2015,Montpellier,France
556,Constant Lestienne,Mathias Bourgue,2,0,Montpellier,2015,Montpellier,France
557,Gregoire Barrere,Alexander Lobkov,2,0,Montpellier,2015,Montpellier,France
558,Gregoire Burquier,Dorian Descloix,2,0,Montpellier,2015,Montpellier,France
559,Marcus Daniell,Flavio Cipolla,2,1,Montpellier,2015,Montpellier,France
560,Yannick Jankovits,David Perez Sanz,2,1,Montpellier,2015,Montpellier,France
561,Hugo Nys,Maxime Chazal,2,0,Montpellier,2015,Montpellier,France
562,Elie Rousset,Stanislav Vovk,2,0,Montpellier,2015,Montpellier,France
563,Florent Serra,Claudio Fortuna,2,0,Montpellier,2015,Montpellier,France
564,Maxime Teixeira,Andres Artunedo Martinavarro,2,0,Montpellier,2015,Montpellier,France
565,Victor Estrella Burgos,Feliciano Lopez,2,1,Quito,2015,Quito,Ecuador
566,Feliciano Lopez,Fernando Verdasco,2,0,Quito,2015,Quito,Ecuador
567,Victor Estrella Burgos,Thomaz Bellucci,2,0,Quito,2015,Quito,Ecuador
568,Feliciano Lopez,Dusan Lajovic,2,1,Quito,2015,Quito,Ecuador
569,Fernando Verdasco,Paolo Lorenzi,2,0,Quito,2015,Quito,Ecuador
570,Victor Estrella Burgos,Martin Klizan,2,0,Quito,2015,Quito,Ecuador
571,Thomaz Bellucci,Albert Montanes,2,0,Quito,2015,Quito,Ecuador
572,Feliciano Lopez,Alejandro Gonzalez,2,0,Quito,2015,Quito,Ecuador
573,Albert Montanes,Santiago Giraldo,2,0,Quito,2015,Quito,Ecuador
574,Fernando Verdasco,Gerald Melzer,2,0,Quito,2015,Quito,Ecuador
575,Martin Klizan,Daniel Gimeno-Traver,2,1,Quito,2015,Quito,Ecuador
576,Paolo Lorenzi,Alejandro Falla,2,0,Quito,2015,Quito,Ecuador
577,Thomaz Bellucci,Horacio Zeballos,2,1,Quito,2015,Quito,Ecuador
578,Dusan Lajovic,Nicolas Jarry,2,1,Quito,2015,Quito,Ecuador
579,Victor Estrella Burgos,Renzo Olivo,2,0,Quito,2015,Quito,Ecuador
580,Paolo Lorenzi,Adrian Menendez-Maceiras,2,1,Quito,2015,Quito,Ecuador
581,Thomaz Bellucci,Giovanni Lapentti,2,1,Quito,2015,Quito,Ecuador
582,Dusan Lajovic,Luca Vanni,2,0,Quito,2015,Quito,Ecuador
583,Victor Estrella Burgos,Andre Ghem,2,0,Quito,2015,Quito,Ecuador
584,Alejandro Falla,Joao Souza,2,1,Quito,2015,Quito,Ecuador
585,Daniel Gimeno-Traver,Marton Fucsovics,2,1,Quito,2015,Quito,Ecuador
586,Alejandro Gonzalez,Facundo Bagnis,2,0,Quito,2015,Quito,Ecuador
587,Nicolas Jarry,Gonzalo Escobar,2,1,Quito,2015,Quito,Ecuador
588,Gerald Melzer,Andreas Haider-Maurer,2,1,Quito,2015,Quito,Ecuador
589,Albert Montanes,Facundo Arguello,2,0,Quito,2015,Quito,Ecuador
590,Renzo Olivo,Evgeny Donskoy,2,1,Quito,2015,Quito,Ecuador
591,Horacio Zeballos,Austin Krajicek,2,0,Quito,2015,Quito,Ecuador
592,Gerald Melzer,Roberto Carballes Baena,2,1,Quito,2015,Quito,Ecuador
593,Andre Ghem,Juan Ignacio Londero,2,1,Quito,2015,Quito,Ecuador
594,Nicolas Jarry,Guilherme Clezar,2,0,Quito,2015,Quito,Ecuador
595,Renzo Olivo,Christian Lindell,2,0,Quito,2015,Quito,Ecuador
596,Guilherme Clezar,Jason Kubler,2,0,Quito,2015,Quito,Ecuador
597,Renzo Olivo,Adrian Ungur,2,1,Quito,2015,Quito,Ecuador
598,Gerald Melzer,Johan Brunstrom,2,0,Quito,2015,Quito,Ecuador
599,Andre Ghem,Cristian Garin,2,0,Quito,2015,Quito,Ecuador
600,Roberto Carballes Baena,Gonzalo Lama,2,0,Quito,2015,Quito,Ecuador
601,Nicolas Jarry,Fabiano De Paula,2,1,Quito,2015,Quito,Ecuador
602,Christian Lindell,Inigo Cervantes,2,1,Quito,2015,Quito,Ecuador
603,Juan Ignacio Londero,Ivan Endara,2,1,Quito,2015,Quito,Ecuador
604,Juan Ignacio Londero,Thiemo de Bakker,2,0,Quito,2015,Quito,Ecuador
605,Jason Kubler,Oliver Marach,2,0,Quito,2015,Quito,Ecuador
606,Adrian Ungur,Hugo Dellien,2,0,Quito,2015,Quito,Ecuador
607,Gerald Melzer,Miguel Angel Reyes-Varela,2,0,Quito,2015,Quito,Ecuador
608,Andre Ghem,Thiago Monteiro,2,0,Quito,2015,Quito,Ecuador
609,Roberto Carballes Baena,Andrea Collarini,2,1,Quito,2015,Quito,Ecuador
610,Inigo Cervantes,Elias Ymer,2,0,Quito,2015,Quito,Ecuador
611,Fabiano De Paula,Mauricio Echazu,2,0,Quito,2015,Quito,Ecuador
612,Johan Brunstrom,Pedro Bernardi,2,0,Quito,2015,Quito,Ecuador
613,Guilherme Clezar,Ryusei Makiguchi,2,1,Quito,2015,Quito,Ecuador
614,Ivan Endara,Bastian Trinker,2,1,Quito,2015,Quito,Ecuador
615,Cristian Garin,Marcelo Demoliner,2,0,Quito,2015,Quito,Ecuador
616,Nicolas Jarry,Pedro Sakamoto,2,0,Quito,2015,Quito,Ecuador
617,Gonzalo Lama,Nicholas Monroe,2,1,Quito,2015,Quito,Ecuador
618,Christian Lindell,Enrico Becuzzi,2,0,Quito,2015,Quito,Ecuador
619,Renzo Olivo,Sergio Galdos,2,1,Quito,2015,Quito,Ecuador
620,Guillermo Garcia-Lopez,Andreas Seppi,2,0,Zagreb,2015,Zagreb,Croatia
621,Guillermo Garcia-Lopez,Marcos Baghdatis,2,0,Zagreb,2015,Zagreb,Croatia
622,Andreas Seppi,Marcel Granollers,2,0,Zagreb,2015,Zagreb,Croatia
623,Guillermo Garcia-Lopez,Viktor Troicki,2,1,Zagreb,2015,Zagreb,Croatia
624,Andreas Seppi,Ricardas Berankis,2,1,Zagreb,2015,Zagreb,Croatia
625,Marcos Baghdatis,Mikhail Youzhny,2,1,Zagreb,2015,Zagreb,Croatia
