,Home,Away,Home Score,Away Score,Tournament,Year,City,Country
5385,Jorge Andrew,Ezio Di Matteo,2,0,Rome,1976,Rome,Empty
5386,Ramiro Benavides,Piero Toci,2,1,Rome,1976,Rome,Empty
5387,Colin Dowdeswell,Patricio Cornejo,2,1,Rome,1976,Rome,Empty
5388,Mark Edmondson,Hans-Joachim Ploetz,2,1,Rome,1976,Rome,Empty
5389,Zeljko Franulovic,Massimo Di Domenico,2,0,Rome,1976,Rome,Empty
5390,Heinz Gunthardt,Pietro Marzano,2,0,Rome,1976,Rome,Empty
5391,Chris Kachel,Alvin Gardiner,2,0,Rome,1976,Rome,Empty
5392,Jun Kuki,Georges Goven,2,0,Rome,1976,Rome,Empty
5393,Billy Martin,Roberto Lombardi,2,0,Rome,1976,Rome,Empty
5394,Geoff Masters,Jose Edison Mandarino,2,0,Rome,1976,Rome,Empty
5395,Fred McNair IV,Patrice Dominguez,2,0,Rome,1976,Rome,Empty
5396,Victor Pecci,Jim McManus,2,0,Rome,1976,Rome,Empty
5397,Grover Raz Reid,Henry Bunis,2,0,Rome,1976,Rome,Empty
5398,Sherwood Stewart,Francisco Mastelli,2,0,Rome,1976,Rome,Empty
5399,Steven Turner,Tenny Svensson,2,0,Rome,1976,Rome,Empty
5400,Trey Waltke,Vincenzo Franchitti,2,0,Rome,1976,Rome,Empty
5401,Antonio Zugarelli,William Lloyd,2,0,Rome,1976,Rome,Empty
5402,Bjorn Borg,Manuel Orantes,2,1,Dusseldorf,1976,Dusseldorf,Empty
5403,Bjorn Borg,Jose Higueras,2,0,Dusseldorf,1976,Dusseldorf,Empty
5404,Manuel Orantes,Jaime Fillol Sr.,2,0,Dusseldorf,1976,Dusseldorf,Empty
5405,Bjorn Borg,Byron Bertram,2,0,Dusseldorf,1976,Dusseldorf,Empty
5406,Manuel Orantes,Kjell Johansson,2,0,Dusseldorf,1976,Dusseldorf,Empty
5407,Jaime Fillol Sr.,Wojtek Fibak,2,0,Dusseldorf,1976,Dusseldorf,Empty
5408,Jose Higueras,Dick Crealy,2,0,Dusseldorf,1976,Dusseldorf,Empty
5409,Bjorn Borg,Antonio Munoz,2,0,Dusseldorf,1976,Dusseldorf,Empty
5410,Manuel Orantes,Werner Zirngibl,2,0,Dusseldorf,1976,Dusseldorf,Empty
5411,Jaime Fillol Sr.,Ulrich Pinner,2,0,Dusseldorf,1976,Dusseldorf,Empty
5412,Byron Bertram,Juan Gisbert Sr,2,1,Dusseldorf,1976,Dusseldorf,Empty
5413,Dick Crealy,Patrick Proisy,2,1,Dusseldorf,1976,Dusseldorf,Empty
5414,Wojtek Fibak,Barry Phillips-Moore,2,0,Dusseldorf,1976,Dusseldorf,Empty
5415,Jose Higueras,Frantisek Pala,2,0,Dusseldorf,1976,Dusseldorf,Empty
5416,Kjell Johansson,Jairo Velasco Sr,2,0,Dusseldorf,1976,Dusseldorf,Empty
5417,Bjorn Borg,Pavel Hutka,2,0,Dusseldorf,1976,Dusseldorf,Empty
5418,Manuel Orantes,Brian Fairlie,2,0,Dusseldorf,1976,Dusseldorf,Empty
5419,Jaime Fillol Sr.,Jiri Hrebec,2,0,Dusseldorf,1976,Dusseldorf,Empty
5420,Byron Bertram,Gerald Battrick,2,0,Dusseldorf,1976,Dusseldorf,Empty
5421,Dick Crealy,Anand Amritraj,2,1,Dusseldorf,1976,Dusseldorf,Empty
5422,Wojtek Fibak,Rolf Norberg,2,0,Dusseldorf,1976,Dusseldorf,Empty
5423,Juan Gisbert Sr,Sashi Menon,2,0,Dusseldorf,1976,Dusseldorf,Empty
5424,Jose Higueras,Szabolcz Baranyi,2,0,Dusseldorf,1976,Dusseldorf,Empty
5425,Kjell Johansson,Rolf Gehring,2,0,Dusseldorf,1976,Dusseldorf,Empty
5426,Antonio Munoz,Vladimir Zednik,2,1,Dusseldorf,1976,Dusseldorf,Empty
5427,Frantisek Pala,Mike Cahill,2,0,Dusseldorf,1976,Dusseldorf,Empty
5428,Barry Phillips-Moore,Jean-Francois Caujolle,2,1,Dusseldorf,1976,Dusseldorf,Empty
5429,Ulrich Pinner,Robert Machan,2,0,Dusseldorf,1976,Dusseldorf,Empty
5430,Patrick Proisy,Klaus Eberhard,2,1,Dusseldorf,1976,Dusseldorf,Empty
5431,Jairo Velasco Sr,Ismail El Shafei,2,1,Dusseldorf,1976,Dusseldorf,Empty
5432,Werner Zirngibl,John Andrews,2,0,Dusseldorf,1976,Dusseldorf,Empty
5433,Gerald Battrick,Attila Korpas,2,0,Dusseldorf,1976,Dusseldorf,Empty
5434,Jean-Francois Caujolle,Pat Cramer,2,0,Dusseldorf,1976,Dusseldorf,Empty
5435,Dick Crealy,Bob Carmichael,2,1,Dusseldorf,1976,Dusseldorf,Empty
5436,Ismail El Shafei,Ivan Molina,2,0,Dusseldorf,1976,Dusseldorf,Empty
5437,Brian Fairlie,John Yuill,2,0,Dusseldorf,1976,Dusseldorf,Empty
5438,Jose Higueras,Raymond Moore,2,1,Dusseldorf,1976,Dusseldorf,Empty
5439,Jiri Hrebec,Balazs Taroczy,2,0,Dusseldorf,1976,Dusseldorf,Empty
5440,Pavel Hutka,Bernard Mignot,2,1,Dusseldorf,1976,Dusseldorf,Empty
5441,Kjell Johansson,Nicola Spear,2,0,Dusseldorf,1976,Dusseldorf,Empty
5442,Sashi Menon,John James,2,1,Dusseldorf,1976,Dusseldorf,Empty
5443,Antonio Munoz,Colin Dibley,2,0,Dusseldorf,1976,Dusseldorf,Empty
5444,Rolf Norberg,Hans Kary,2,0,Dusseldorf,1976,Dusseldorf,Empty
5445,Frantisek Pala,Ove Nils Bengtson,2,0,Dusseldorf,1976,Dusseldorf,Empty
5446,Ulrich Pinner,Birger Andersson,2,0,Dusseldorf,1976,Dusseldorf,Empty
5447,Patrick Proisy,Ulrich Marten,2,0,Dusseldorf,1976,Dusseldorf,Empty
5448,Werner Zirngibl,Jan-Eric Palm,2,1,Dusseldorf,1976,Dusseldorf,Empty
5449,Adriano Panatta,Harold Solomon,3,1,Roland Garros,1976,Paris,Empty
5450,Harold Solomon,Raul Ramirez,3,2,Roland Garros,1976,Paris,Empty
5451,Adriano Panatta,Eddie Dibbs,2,1,Roland Garros,1976,Paris,Empty
5452,Adriano Panatta,Bjorn Borg,3,1,Roland Garros,1976,Paris,Empty
5453,Harold Solomon,Guillermo Vilas,3,1,Roland Garros,1976,Paris,Empty
5454,Eddie Dibbs,Manuel Orantes,3,1,Roland Garros,1976,Paris,Empty
5455,Raul Ramirez,Balazs Taroczy,3,2,Roland Garros,1976,Paris,Empty
5456,Bjorn Borg,Francois Jauffret,3,2,Roland Garros,1976,Paris,Empty
5457,Guillermo Vilas,Corrado Barazzutti,2,1,Roland Garros,1976,Paris,Empty
5458,Manuel Orantes,Jaime Fillol Sr.,2,1,Roland Garros,1976,Paris,Empty
5459,Balazs Taroczy,Arthur Ashe,3,2,Roland Garros,1976,Paris,Empty
5460,Raul Ramirez,Bernard Mignot,2,1,Roland Garros,1976,Paris,Empty
5461,Eddie Dibbs,Wojtek Fibak,3,1,Roland Garros,1976,Paris,Empty
5462,Harold Solomon,Brian Gottfried,3,1,Roland Garros,1976,Paris,Empty
5463,Adriano Panatta,Zeljko Franulovic,3,1,Roland Garros,1976,Paris,Empty
5464,Bjorn Borg,Antonio Zugarelli,2,1,Roland Garros,1976,Paris,Empty
5465,Guillermo Vilas,Belus Prajoux,2,1,Roland Garros,1976,Paris,Empty
5466,Manuel Orantes,Julian Ganzabal,2,1,Roland Garros,1976,Paris,Empty
5467,Arthur Ashe,Jurgen Fassbender,2,1,Roland Garros,1976,Paris,Empty
5468,Raul Ramirez,Steve Krulevitz,2,1,Roland Garros,1976,Paris,Empty
5469,Eddie Dibbs,Victor Amaya,3,1,Roland Garros,1976,Paris,Empty
5470,Harold Solomon,Jean-Francois Caujolle,2,1,Roland Garros,1976,Paris,Empty
5471,Adriano Panatta,Jiri Hrebec,2,1,Roland Garros,1976,Paris,Empty
5472,Brian Gottfried,Ulrich Pinner,2,1,Roland Garros,1976,Paris,Empty
5473,Wojtek Fibak,Frank Gebert,2,1,Roland Garros,1976,Paris,Empty
5474,Balazs Taroczy,Jan Kodes,2,1,Roland Garros,1976,Paris,Empty
5475,Jaime Fillol Sr.,Sherwood Stewart,3,2,Roland Garros,1976,Paris,Empty
5476,Corrado Barazzutti,Ricardo Cano,3,1,Roland Garros,1976,Paris,Empty
5477,Jose Higueras,Francois Jauffret,3,2,Roland Garros,1976,Paris,Empty
5478,Zeljko Franulovic,Barry Phillips-Moore,3,2,Roland Garros,1976,Paris,Empty
5479,Bernard Mignot,Juan Gisbert Sr,3,2,Roland Garros,1976,Paris,Empty
5480,Bjorn Borg,Hans Kary,2,1,Roland Garros,1976,Paris,Empty
5481,Guillermo Vilas,Denis Naegelen,2,1,Roland Garros,1976,Paris,Empty
5482,Manuel Orantes,Antonio Munoz,3,1,Roland Garros,1976,Paris,Empty
5483,Arthur Ashe,Raymond Moore,3,1,Roland Garros,1976,Paris,Empty
5484,Raul Ramirez,Buster C. Mottram,2,1,Roland Garros,1976,Paris,Empty
5485,Eddie Dibbs,Hans-Jurgen Pohmann,2,1,Roland Garros,1976,Paris,Empty
5486,Harold Solomon,Sashi Menon,3,2,Roland Garros,1976,Paris,Empty
5487,Adriano Panatta,Jun Kuki,2,1,Roland Garros,1976,Paris,Empty
5488,Brian Gottfried,Elio Lito Alvarez,3,1,Roland Garros,1976,Paris,Empty
5489,Wojtek Fibak,Patrick Proisy,3,1,Roland Garros,1976,Paris,Empty
5490,Jan Kodes,Frantisek Pala,2,1,Roland Garros,1976,Paris,Empty
5491,Jaime Fillol Sr.,Tomas Smid,2,1,Roland Garros,1976,Paris,Empty
5492,Corrado Barazzutti,Jean-Louis Haillet,3,1,Roland Garros,1976,Paris,Empty
5493,Francois Jauffret,Alvaro Betancur,3,2,Roland Garros,1976,Paris,Empty
5494,Victor Amaya,Hans-Joachim Ploetz,2,1,Roland Garros,1976,Paris,Empty
5495,Ricardo Cano,Enrique Caviglia,3,2,Roland Garros,1976,Paris,Empty
5496,Jean-Francois Caujolle,Gerald Battrick,3,1,Roland Garros,1976,Paris,Empty
5497,Jurgen Fassbender,Charlie Pasarell,3,2,Roland Garros,1976,Paris,Empty
5498,Zeljko Franulovic,Rolf Norberg,2,1,Roland Garros,1976,Paris,Empty
5499,Julian Ganzabal,Trey Waltke,3,1,Roland Garros,1976,Paris,Empty
5500,Frank Gebert,Ramiro Benavides,3,2,Roland Garros,1976,Paris,Empty
5501,Juan Gisbert Sr,Erik Van Dillen,2,1,Roland Garros,1976,Paris,Empty
5502,Jose Higueras,Patricio Cornejo,2,1,Roland Garros,1976,Paris,Empty
5503,Jiri Hrebec,Victor Pecci,3,1,Roland Garros,1976,Paris,Empty
5504,Steve Krulevitz,Milan Holecek,3,1,Roland Garros,1976,Paris,Empty
5505,Bernard Mignot,Jose Edison Mandarino,3,2,Roland Garros,1976,Paris,Empty
5506,Barry Phillips-Moore,Fred McNair IV,3,2,Roland Garros,1976,Paris,Empty
5507,Ulrich Pinner,Nikola Pilic,3,1,Roland Garros,1976,Paris,Empty
5508,Belus Prajoux,Byron Bertram,3,1,Roland Garros,1976,Paris,Empty
5509,Sherwood Stewart,Massimo Di Domenico,2,1,Roland Garros,1976,Paris,Empty
5510,Balazs Taroczy,Billy Martin,2,1,Roland Garros,1976,Paris,Empty
5511,Antonio Zugarelli,Russell Simpson,2,1,Roland Garros,1976,Paris,Empty
5512,Bjorn Borg,Dominique Bedel,3,1,Roland Garros,1976,Paris,Empty
5513,Guillermo Vilas,Dick Crealy,2,1,Roland Garros,1976,Paris,Empty
5514,Manuel Orantes,Norman Holmes,2,1,Roland Garros,1976,Paris,Empty
5515,Arthur Ashe,Grover Raz Reid,2,1,Roland Garros,1976,Paris,Empty
5516,Raul Ramirez,Angel Gimenez,2,1,Roland Garros,1976,Paris,Empty
5517,Eddie Dibbs,Karl Meiler,2,1,Roland Garros,1976,Paris,Empty
5518,Harold Solomon,Kim Warwick,3,2,Roland Garros,1976,Paris,Empty
5519,Adriano Panatta,Pavel Hutka,3,2,Roland Garros,1976,Paris,Empty
5520,Brian Gottfried,Jairo Velasco Sr,2,1,Roland Garros,1976,Paris,Empty
5521,Wojtek Fibak,Rolf Gehring,3,2,Roland Garros,1976,Paris,Empty
5522,Juan Gisbert Sr,John Newcombe,3,1,Roland Garros,1976,Paris,Empty
5523,Jan Kodes,Patrice Dominguez,3,2,Roland Garros,1976,Paris,Empty
5524,Jaime Fillol Sr.,Carlos Kirmayr,2,1,Roland Garros,1976,Paris,Empty
5525,Corrado Barazzutti,Eric Deblicker,3,1,Roland Garros,1976,Paris,Empty
5526,Francois Jauffret,Ismail El Shafei,3,1,Roland Garros,1976,Paris,Empty
5527,Elio Lito Alvarez,William Lloyd,3,1,Roland Garros,1976,Paris,Empty
5528,Victor Amaya,Patrice Beust,3,1,Roland Garros,1976,Paris,Empty
5529,Gerald Battrick,John Andrews,2,1,Roland Garros,1976,Paris,Empty
5530,Ramiro Benavides,Colin Dibley,2,1,Roland Garros,1976,Paris,Empty
5531,Byron Bertram,Jim Delaney,3,2,Roland Garros,1976,Paris,Empty
5532,Alvaro Betancur,Herve Gauvain,2,1,Roland Garros,1976,Paris,Empty
5533,Ricardo Cano,Mike Cahill,3,1,Roland Garros,1976,Paris,Empty
5534,Jean-Francois Caujolle,Kjell Johansson,3,1,Roland Garros,1976,Paris,Empty
5535,Enrique Caviglia,George Hardie,3,1,Roland Garros,1976,Paris,Empty
5536,Patricio Cornejo,Henry Bunis,3,1,Roland Garros,1976,Paris,Empty
5537,Massimo Di Domenico,Richard Lewis,2,1,Roland Garros,1976,Paris,Empty
5538,Jurgen Fassbender,Anand Amritraj,2,1,Roland Garros,1976,Paris,Empty
5539,Zeljko Franulovic,Bob Carmichael,2,1,Roland Garros,1976,Paris,Empty
5540,Julian Ganzabal,Ivan Molina,2,1,Roland Garros,1976,Paris,Empty
5541,Frank Gebert,Regis Brunet,3,2,Roland Garros,1976,Paris,Empty
5542,Jean-Louis Haillet,Daniel Contet,3,2,Roland Garros,1976,Paris,Empty
5543,Jose Higueras,Christophe Roger-Vasselin,2,1,Roland Garros,1976,Paris,Empty
5544,Milan Holecek,Luis Borfiga,3,2,Roland Garros,1976,Paris,Empty
5545,Jiri Hrebec,Tim Gullikson,3,2,Roland Garros,1976,Paris,Empty
5546,Hans Kary,Pierre Barthes,3,2,Roland Garros,1976,Paris,Empty
5547,Steve Krulevitz,Vladimir Zednik,2,1,Roland Garros,1976,Paris,Empty
5548,Jun Kuki,Birger Andersson,3,1,Roland Garros,1976,Paris,Empty
5549,Jose Edison Mandarino,Nicola Spear,3,1,Roland Garros,1976,Paris,Empty
5550,Billy Martin,Jun Kamiwazumi,3,1,Roland Garros,1976,Paris,Empty
5551,Fred McNair IV,Bernard Balleret,2,1,Roland Garros,1976,Paris,Empty
5552,Sashi Menon,Patrice Hagelauer,3,1,Roland Garros,1976,Paris,Empty
5553,Bernard Mignot,Paolo Bertolucci,2,1,Roland Garros,1976,Paris,Empty
5554,Raymond Moore,John Bartlett,2,1,Roland Garros,1976,Paris,Empty
5555,Buster C. Mottram,Dick Dell,2,1,Roland Garros,1976,Paris,Empty
5556,Antonio Munoz,Janos Benyik,3,2,Roland Garros,1976,Paris,Empty
5557,Juan Ignacio Muntanola,Ulrich Pinner,2,0,Roland Garros,1976,Paris,Empty
5558,Denis Naegelen,Steven Turner,2,1,Roland Garros,1976,Paris,Empty
5559,Rolf Norberg,Tom Gorman,2,1,Roland Garros,1976,Paris,Empty
5560,Frantisek Pala,John Yuill,2,1,Roland Garros,1976,Paris,Empty
5561,Charlie Pasarell,Chris Kachel,3,2,Roland Garros,1976,Paris,Empty
5562,Victor Pecci,Mark Edmondson,3,1,Roland Garros,1976,Paris,Empty
5563,Barry Phillips-Moore,Pat Cramer,2,1,Roland Garros,1976,Paris,Empty
5564,Nikola Pilic,Jim McManus,3,1,Roland Garros,1976,Paris,Empty
5565,Hans-Joachim Ploetz,Geoff Masters,3,1,Roland Garros,1976,Paris,Empty
5566,Hans-Jurgen Pohmann,Jorge Andrew,3,1,Roland Garros,1976,Paris,Empty
5567,Belus Prajoux,John Lloyd,3,2,Roland Garros,1976,Paris,Empty
5568,Patrick Proisy,Martin Robinson,3,1,Roland Garros,1976,Paris,Empty
5569,Russell Simpson,Wanaro N'Godrella,3,1,Roland Garros,1976,Paris,Empty
5570,Tomas Smid,Alvin Gardiner,2,1,Roland Garros,1976,Paris,Empty
5571,Sherwood Stewart,Gianni Ocleppo,3,2,Roland Garros,1976,Paris,Empty
5572,Balazs Taroczy,Colin Dowdeswell,3,1,Roland Garros,1976,Paris,Empty
5573,Erik Van Dillen,Roger Taylor,2,1,Roland Garros,1976,Paris,Empty
5574,Trey Waltke,Georges Goven,3,2,Roland Garros,1976,Paris,Empty
5575,Antonio Zugarelli,John Feaver,3,2,Roland Garros,1976,Paris,Empty
5576,Jimmy Connors,Raul Ramirez,2,0,Nottingham,1976,Nottingham,Empty
5577,Ilie Nastase,Ove Nils Bengtson,2,0,Nottingham,1976,Nottingham,Empty
5578,Jimmy Connors,Tom Okker,2,0,Nottingham,1976,Nottingham,Empty
5579,Ove Nils Bengtson,Roger Taylor,2,0,Nottingham,1976,Nottingham,Empty
5580,Ilie Nastase,Ismail El Shafei,2,1,Nottingham,1976,Nottingham,Empty
5581,Raul Ramirez,Vijay Amritraj,2,0,Nottingham,1976,Nottingham,Empty
5582,Jimmy Connors,Dick Stockton,2,0,Nottingham,1976,Nottingham,Empty
5583,Vijay Amritraj,Raymond Moore,2,1,Nottingham,1976,Nottingham,Empty
5584,Ove Nils Bengtson,Mike Estep,2,0,Nottingham,1976,Nottingham,Empty
5585,Ismail El Shafei,Nikola Pilic,2,0,Nottingham,1976,Nottingham,Empty
5586,Ilie Nastase,Stan Smith,2,0,Nottingham,1976,Nottingham,Empty
5587,Tom Okker,Robert Lutz,2,0,Nottingham,1976,Nottingham,Empty
5588,Raul Ramirez,Billy Martin,2,1,Nottingham,1976,Nottingham,Empty
5589,Roger Taylor,Sherwood Stewart,2,1,Nottingham,1976,Nottingham,Empty
5590,Jimmy Connors,Colin Dibley,2,0,Nottingham,1976,Nottingham,Empty
5591,Vijay Amritraj,Patrick Proisy,2,0,Nottingham,1976,Nottingham,Empty
5592,Ove Nils Bengtson,Jaime Fillol Sr.,2,0,Nottingham,1976,Nottingham,Empty
5593,Ismail El Shafei,Victor Amaya,2,1,Nottingham,1976,Nottingham,Empty
5594,Mike Estep,Adriano Panatta,2,1,Nottingham,1976,Nottingham,Empty
5595,Robert Lutz,Gerald Battrick,2,0,Nottingham,1976,Nottingham,Empty
5596,Billy Martin,David Lloyd,2,0,Nottingham,1976,Nottingham,Empty
5597,Raymond Moore,Roscoe Tanner,2,1,Nottingham,1976,Nottingham,Empty
5598,Ilie Nastase,Sashi Menon,2,0,Nottingham,1976,Nottingham,Empty
5599,Tom Okker,Robin Drysdale,2,0,Nottingham,1976,Nottingham,Empty
5600,Nikola Pilic,Fred McNair IV,2,0,Nottingham,1976,Nottingham,Empty
5601,Raul Ramirez,John Andrews,2,1,Nottingham,1976,Nottingham,Empty
5602,Stan Smith,Mark Cox,2,0,Nottingham,1976,Nottingham,Empty
5603,Sherwood Stewart,Colin Dowdeswell,2,0,Nottingham,1976,Nottingham,Empty
5604,Dick Stockton,Tim Gullikson,2,0,Nottingham,1976,Nottingham,Empty
5605,Roger Taylor,Alex Metreveli,2,0,Nottingham,1976,Nottingham,Empty
5606,Jimmy Connors,Frew McMillan,2,0,Nottingham,1976,Nottingham,Empty
5607,Roger Taylor,Arthur Ashe,2,0,Nottingham,1976,Nottingham,Empty
5608,Victor Amaya,Bhanu Nunna,2,0,Nottingham,1976,Nottingham,Empty
5609,Vijay Amritraj,Sandy Mayer,2,0,Nottingham,1976,Nottingham,Empty
5610,John Andrews,Phil Dent,2,1,Nottingham,1976,Nottingham,Empty
5611,Gerald Battrick,Cliff Richey,0,0,Nottingham,1976,Nottingham,Empty
5612,Ove Nils Bengtson,Richard Lewis,2,0,Nottingham,1976,Nottingham,Empty
5613,Mark Cox,Kim Warwick,2,1,Nottingham,1976,Nottingham,Empty
5614,Colin Dibley,Marty Riessen,2,0,Nottingham,1976,Nottingham,Empty
5615,Colin Dowdeswell,Jim McManus,2,0,Nottingham,1976,Nottingham,Empty
5616,Robin Drysdale,Mark Edmondson,2,0,Nottingham,1976,Nottingham,Empty
5617,Ismail El Shafei,John Feaver,2,0,Nottingham,1976,Nottingham,Empty
5618,Mike Estep,John Lloyd,2,1,Nottingham,1976,Nottingham,Empty
5619,Jaime Fillol Sr.,Dick Crealy,2,0,Nottingham,1976,Nottingham,Empty
5620,Tim Gullikson,Jim Delaney,2,0,Nottingham,1976,Nottingham,Empty
5621,David Lloyd,Brian Gottfried,2,0,Nottingham,1976,Nottingham,Empty
5622,Robert Lutz,Paul Kronk,2,0,Nottingham,1976,Nottingham,Empty
5623,Billy Martin,Ray Ruffels,0,0,Nottingham,1976,Nottingham,Empty
5624,Fred McNair IV,Jun Kamiwazumi,2,0,Nottingham,1976,Nottingham,Empty
5625,Sashi Menon,Mike Cahill,2,0,Nottingham,1976,Nottingham,Empty
5626,Alex Metreveli,Zeljko Franulovic,2,0,Nottingham,1976,Nottingham,Empty
5627,Raymond Moore,Bernard Mitton,2,1,Nottingham,1976,Nottingham,Empty
5628,Ilie Nastase,Jeff Borowiak,2,0,Nottingham,1976,Nottingham,Empty
5629,Tom Okker,Charlie Pasarell,2,0,Nottingham,1976,Nottingham,Empty
5630,Adriano Panatta,Haroon Rahim,2,0,Nottingham,1976,Nottingham,Empty
5631,Nikola Pilic,Geoff Masters,2,1,Nottingham,1976,Nottingham,Empty
5632,Patrick Proisy,Erik Van Dillen,2,1,Nottingham,1976,Nottingham,Empty
5633,Raul Ramirez,Bob Carmichael,2,0,Nottingham,1976,Nottingham,Empty
5634,Stan Smith,Tom Gorman,2,1,Nottingham,1976,Nottingham,Empty
5635,Sherwood Stewart,Andrew Pattison,2,0,Nottingham,1976,Nottingham,Empty
5636,Dick Stockton,Carlos Kirmayr,2,0,Nottingham,1976,Nottingham,Empty
5637,Roscoe Tanner,Eric Deblicker,2,1,Nottingham,1976,Nottingham,Empty
5638,Victor Pecci,Hans-Jurgen Pohmann,3,1,Berlin,1976,Berlin,Empty
5639,Hans-Jurgen Pohmann,Ricardo Cano,2,1,Berlin,1976,Berlin,Empty
5640,Victor Pecci,Julian Ganzabal,2,1,Berlin,1976,Berlin,Empty
5641,Ricardo Cano,Wojtek Fibak,2,1,Berlin,1976,Berlin,Empty
5642,Julian Ganzabal,Juan Gisbert Sr,2,0,Berlin,1976,Berlin,Empty
5643,Victor Pecci,Belus Prajoux,2,1,Berlin,1976,Berlin,Empty
5644,Hans-Jurgen Pohmann,Werner Zirngibl,2,1,Berlin,1976,Berlin,Empty
5645,Belus Prajoux,Eddie Dibbs,2,1,Berlin,1976,Berlin,Empty
5646,Ricardo Cano,Henry Bunis,2,1,Berlin,1976,Berlin,Empty
5647,Wojtek Fibak,Hans Kary,2,0,Berlin,1976,Berlin,Empty
5648,Julian Ganzabal,Jairo Velasco Sr,2,1,Berlin,1976,Berlin,Empty
5649,Juan Gisbert Sr,Barry Phillips-Moore,2,0,Berlin,1976,Berlin,Empty
5650,Victor Pecci,Jurgen Fassbender,2,0,Berlin,1976,Berlin,Empty
5651,Hans-Jurgen Pohmann,Ivan Molina,2,0,Berlin,1976,Berlin,Empty
5652,Werner Zirngibl,Patricio Cornejo,2,1,Berlin,1976,Berlin,Empty
5653,Eddie Dibbs,Mal Anderson,2,0,Berlin,1976,Berlin,Empty
5654,Patricio Cornejo,Rolf Gehring,2,0,Berlin,1976,Berlin,Empty
5655,Julian Ganzabal,Paolo Bertolucci,2,0,Berlin,1976,Berlin,Empty
5656,Ricardo Cano,Antonio Munoz,2,1,Berlin,1976,Berlin,Empty
5657,Henry Bunis,Frank Gebert,2,0,Berlin,1976,Berlin,Empty
5658,Jurgen Fassbender,Nicola Spear,2,1,Berlin,1976,Berlin,Empty
5659,Wojtek Fibak,Georges Goven,2,0,Berlin,1976,Berlin,Empty
5660,Juan Gisbert Sr,Steve Krulevitz,2,1,Berlin,1976,Berlin,Empty
5661,Hans Kary,D. Gueddes,2,0,Berlin,1976,Berlin,Empty
5662,Ivan Molina,Ulrich Marten,2,0,Berlin,1976,Berlin,Empty
5663,Victor Pecci,Hans-Joachim Ploetz,2,1,Berlin,1976,Berlin,Empty
5664,Barry Phillips-Moore,Ulrich Pinner,0,0,Berlin,1976,Berlin,Empty
5665,Hans-Jurgen Pohmann,Norman Holmes,2,1,Berlin,1976,Berlin,Empty
5666,Belus Prajoux,Elio Lito Alvarez,2,0,Berlin,1976,Berlin,Empty
5667,Jairo Velasco Sr,Harald Elschenbroich,2,0,Berlin,1976,Berlin,Empty
5668,Werner Zirngibl,Kjell Johansson,2,1,Berlin,1976,Berlin,Empty
5669,Victor Pecci,Hans-Jurgen Pohmann,3,1,Berlin,1976,Berlin,Empty
5670,Hans-Jurgen Pohmann,Ricardo Cano,2,1,Berlin,1976,Berlin,Empty
5671,Victor Pecci,Julian Ganzabal,2,1,Berlin,1976,Berlin,Empty
5672,Ricardo Cano,Wojtek Fibak,2,1,Berlin,1976,Berlin,Empty
5673,Julian Ganzabal,Juan Gisbert Sr,2,0,Berlin,1976,Berlin,Empty
5674,Victor Pecci,Belus Prajoux,2,1,Berlin,1976,Berlin,Empty
5675,Hans-Jurgen Pohmann,Werner Zirngibl,2,1,Berlin,1976,Berlin,Empty
5676,Belus Prajoux,Eddie Dibbs,2,1,Berlin,1976,Berlin,Empty
5677,Ricardo Cano,Henry Bunis,2,1,Berlin,1976,Berlin,Empty
5678,Wojtek Fibak,Hans Kary,2,0,Berlin,1976,Berlin,Empty
5679,Julian Ganzabal,Jairo Velasco Sr,2,1,Berlin,1976,Berlin,Empty
5680,Juan Gisbert Sr,Barry Phillips-Moore,2,0,Berlin,1976,Berlin,Empty
5681,Victor Pecci,Jurgen Fassbender,2,0,Berlin,1976,Berlin,Empty
5682,Hans-Jurgen Pohmann,Ivan Molina,2,0,Berlin,1976,Berlin,Empty
5683,Werner Zirngibl,Patricio Cornejo,2,1,Berlin,1976,Berlin,Empty
5684,Eddie Dibbs,Mal Anderson,2,0,Berlin,1976,Berlin,Empty
5685,Patricio Cornejo,Rolf Gehring,2,0,Berlin,1976,Berlin,Empty
5686,Julian Ganzabal,Paolo Bertolucci,2,0,Berlin,1976,Berlin,Empty
5687,Ricardo Cano,Antonio Munoz,2,1,Berlin,1976,Berlin,Empty
5688,Henry Bunis,Frank Gebert,2,0,Berlin,1976,Berlin,Empty
5689,Jurgen Fassbender,Nicola Spear,2,1,Berlin,1976,Berlin,Empty
5690,Wojtek Fibak,Georges Goven,2,0,Berlin,1976,Berlin,Empty
5691,Juan Gisbert Sr,Steve Krulevitz,2,1,Berlin,1976,Berlin,Empty
5692,Hans Kary,D. Gueddes,2,0,Berlin,1976,Berlin,Empty
5693,Ivan Molina,Ulrich Marten,2,0,Berlin,1976,Berlin,Empty
5694,Victor Pecci,Hans-Joachim Ploetz,2,1,Berlin,1976,Berlin,Empty
5695,Barry Phillips-Moore,Ulrich Pinner,0,0,Berlin,1976,Berlin,Empty
5696,Hans-Jurgen Pohmann,Norman Holmes,2,1,Berlin,1976,Berlin,Empty
5697,Belus Prajoux,Elio Lito Alvarez,2,0,Berlin,1976,Berlin,Empty
5698,Jairo Velasco Sr,Harald Elschenbroich,2,0,Berlin,1976,Berlin,Empty
