,Home,Away,Home Score,Away Score,Tournament,Year,City,Country
35069,Kevin Anderson,Illya Marchenko,2,1,Roland Garros,2013,Paris,France
35070,Benoit Paire,Marcos Baghdatis,3,1,Roland Garros,2013,Paris,France
35071,Jeremy Chardy,Benjamin Becker,2,1,Roland Garros,2013,Paris,France
35072,Grigor Dimitrov,Alejandro Falla,2,0,Roland Garros,2013,Paris,France
35073,Fabio Fognini,Andreas Beck,2,1,Roland Garros,2013,Paris,France
35074,Denis Istomin,Florian Mayer,2,1,Roland Garros,2013,Paris,France
35075,Mikhail Youzhny,Pablo Andujar,3,1,Roland Garros,2013,Paris,France
35076,Julien Benneteau,Ricardas Berankis,3,1,Roland Garros,2013,Paris,France
35077,Feliciano Lopez,Marcel Granollers,3,2,Roland Garros,2013,Paris,France
35078,Tommy Robredo,Jurgen Zopp,2,1,Roland Garros,2013,Paris,France
35079,Roberto Bautista Agut,Gilles Muller,2,1,Roland Garros,2013,Paris,France
35080,Pablo Cuevas,Adrian Mannarino,3,2,Roland Garros,2013,Paris,France
35081,Nikolay Davydenko,Florent Serra,2,1,Roland Garros,2013,Paris,France
35082,Federico Delbonis,Julian Reister,3,1,Roland Garros,2013,Paris,France
35083,Somdev Devvarman,Daniel Munoz de la Nava,2,1,Roland Garros,2013,Paris,France
35084,Evgeny Donskoy,Jan-Lennard Struff,3,1,Roland Garros,2013,Paris,France
35085,Ernests Gulbis,Rogerio Dutra Silva,2,1,Roland Garros,2013,Paris,France
35086,Robin Haase,Kenny De Schepper,3,1,Roland Garros,2013,Paris,France
35087,Jan Hajek,Denis Kudla,3,1,Roland Garros,2013,Paris,France
35088,Victor Hanescu,Bernard Tomic,2,1,Roland Garros,2013,Paris,France
35089,Ryan Harrison,Andrey Kuznetsov,2,1,Roland Garros,2013,Paris,France
35090,Tobias Kamke,Paolo Lorenzi,3,2,Roland Garros,2013,Paris,France
35091,Blaz Kavcic,James Duckworth,2,1,Roland Garros,2013,Paris,France
35092,Martin Klizan,Michael Russell,2,1,Roland Garros,2013,Paris,France
35093,Lukasz Kubot,Maxime Teixeira,3,1,Roland Garros,2013,Paris,France
35094,Nick Kyrgios,Radek Stepanek,2,1,Roland Garros,2013,Paris,France
35095,Michael Llodra,Steve Darcis,3,1,Roland Garros,2013,Paris,France
35096,Yen-Hsun Lu,Simone Bolelli,2,1,Roland Garros,2013,Paris,France
35097,Albert Montanes,Steve Johnson,3,2,Roland Garros,2013,Paris,France
35098,Jarkko Nieminen,Paul-Henri Mathieu,3,2,Roland Garros,2013,Paris,France
35099,Guido Pella,Ivan Dodig,3,2,Roland Garros,2013,Paris,France
35100,Lucas Pouille,Alex Kuznetsov,2,1,Roland Garros,2013,Paris,France
35101,Michal Przysiezny,Rhyne Williams,3,1,Roland Garros,2013,Paris,France
35102,Edouard Roger-Vasselin,Martin Alund,3,1,Roland Garros,2013,Paris,France
35103,Lukas Rosol,Pere Riba,2,1,Roland Garros,2013,Paris,France
35104,Igor Sijsling,Jurgen Melzer,2,1,Roland Garros,2013,Paris,France
35105,Jack Sock,Guillermo Garcia-Lopez,2,1,Roland Garros,2013,Paris,France
35106,Joao Sousa,Go Soeda,2,1,Roland Garros,2013,Paris,France
35107,Viktor Troicki,James Blake,2,1,Roland Garros,2013,Paris,France
35108,Fernando Verdasco,Marc Gicquel,2,1,Roland Garros,2013,Paris,France
35109,Horacio Zeballos,Vasek Pospisil,3,2,Roland Garros,2013,Paris,France
35110,Grega Zemlja,Santiago Giraldo,2,1,Roland Garros,2013,Paris,France
35111,Vasek Pospisil,Frank Dancevic,2,0,Roland Garros,2013,Paris,France
35112,Steve Darcis,Simon Greul,2,0,Roland Garros,2013,Paris,France
35113,Pere Riba,Andreas Haider-Maurer,2,0,Roland Garros,2013,Paris,France
35114,Steve Johnson,Adrian Ungur,2,0,Roland Garros,2013,Paris,France
35115,Somdev Devvarman,Wayne Odesnik,2,0,Roland Garros,2013,Paris,France
35116,Denis Kudla,Arthur De Greef,2,1,Roland Garros,2013,Paris,France
35117,Jan-Lennard Struff,Teymuraz Gabashvili,2,0,Roland Garros,2013,Paris,France
35118,Jack Sock,Facundo Arguello,2,0,Roland Garros,2013,Paris,France
35119,Daniel Munoz de la Nava,Illya Marchenko,2,0,Roland Garros,2013,Paris,France
35120,Michal Przysiezny,Rhyne Williams,2,0,Roland Garros,2013,Paris,France
35121,Jiri Vesely,Stephane Robert,2,0,Roland Garros,2013,Paris,France
35122,Andreas Beck,Antonio Veic,2,0,Roland Garros,2013,Paris,France
35123,Pablo Carreno Busta,Vincent Millot,2,0,Roland Garros,2013,Paris,France
35124,James Duckworth,Dusan Lajovic,2,0,Roland Garros,2013,Paris,France
35125,Julian Reister,Farrukh Dustov,2,0,Roland Garros,2013,Paris,France
35126,Maxime Teixeira,Pavol Cervenak,2,1,Roland Garros,2013,Paris,France
35127,Stephane Robert,Alex Bogomolov Jr.,2,0,Roland Garros,2013,Paris,France
35128,Vasek Pospisil,Dusan Lojda,2,0,Roland Garros,2013,Paris,France
35129,Steve Darcis,Jozef Kovalik,2,0,Roland Garros,2013,Paris,France
35130,Andreas Haider-Maurer,Agustin Velotti,2,0,Roland Garros,2013,Paris,France
35131,Adrian Ungur,Amir Weintraub,2,1,Roland Garros,2013,Paris,France
35132,Antonio Veic,Gastao Elias,2,0,Roland Garros,2013,Paris,France
35133,Julian Reister,Filippo Volandri,2,0,Roland Garros,2013,Paris,France
35134,Wayne Odesnik,Cedrik-Marcel Stebe,2,1,Roland Garros,2013,Paris,France
35135,Pablo Carreno Busta,Joao Souza,2,1,Roland Garros,2013,Paris,France
35136,Denis Kudla,Peter Polansky,2,1,Roland Garros,2013,Paris,France
35137,Jan-Lennard Struff,Julio Cesar Campozano,2,0,Roland Garros,2013,Paris,France
35138,Jack Sock,Renzo Olivo,2,0,Roland Garros,2013,Paris,France
35139,Illya Marchenko,Jonathan Eysseric,2,0,Roland Garros,2013,Paris,France
35140,Rhyne Williams,Mathias Bourgue,2,0,Roland Garros,2013,Paris,France
35141,Dusan Lajovic,Matthew Ebden,2,0,Roland Garros,2013,Paris,France
35142,Jiri Vesely,Malek Jaziri,2,0,Roland Garros,2013,Paris,France
35143,Frank Dancevic,Matthias Bachinger,2,1,Roland Garros,2013,Paris,France
35144,James Duckworth,Diego Schwartzman,2,1,Roland Garros,2013,Paris,France
35145,Steve Johnson,Di Wu,2,0,Roland Garros,2013,Paris,France
35146,Michal Przysiezny,Martin Fischer,2,1,Roland Garros,2013,Paris,France
35147,Facundo Arguello,Michael Berrer,2,0,Roland Garros,2013,Paris,France
35148,Maxime Teixeira,Flavio Cipolla,2,1,Roland Garros,2013,Paris,France
35149,Simon Greul,Pierre-Hugues Herbert,2,1,Roland Garros,2013,Paris,France
35150,Teymuraz Gabashvili,Mikhail Kukushkin,2,1,Roland Garros,2013,Paris,France
35151,Daniel Munoz de la Nava,Jorge Aguilar,2,0,Roland Garros,2013,Paris,France
35152,Pere Riba,Ruben Bemelmans,2,0,Roland Garros,2013,Paris,France
35153,Andreas Beck,Matt Reid,2,0,Roland Garros,2013,Paris,France
35154,Pavol Cervenak,Paul Capdeville,2,1,Roland Garros,2013,Paris,France
35155,Arthur De Greef,Axel Michon,2,0,Roland Garros,2013,Paris,France
35156,Somdev Devvarman,Quentin Halys,2,0,Roland Garros,2013,Paris,France
35157,Farrukh Dustov,Jesse Huta Galung,2,0,Roland Garros,2013,Paris,France
35158,Vincent Millot,Javier Marti,2,0,Roland Garros,2013,Paris,France
35159,Alex Bogomolov Jr.,Alessio Di Mauro,2,0,Roland Garros,2013,Paris,France
35160,Vasek Pospisil,Johan Tatlot,2,0,Roland Garros,2013,Paris,France
35161,Steve Darcis,Victor Crivoi,2,0,Roland Garros,2013,Paris,France
35162,Andreas Haider-Maurer,Jan Mertl,2,1,Roland Garros,2013,Paris,France
35163,Adrian Ungur,Andrej Martin,2,0,Roland Garros,2013,Paris,France
35164,Gastao Elias,Hiroki Moriya,2,0,Roland Garros,2013,Paris,France
35165,Filippo Volandri,Facundo Bagnis,2,0,Roland Garros,2013,Paris,France
35166,Wayne Odesnik,Marco Trungelliti,2,0,Roland Garros,2013,Paris,France
35167,Joao Souza,Danai Udomchoke,2,0,Roland Garros,2013,Paris,France
35168,Paul Capdeville,Tim Smyczek,2,0,Roland Garros,2013,Paris,France
35169,Denis Kudla,Steven Diez,2,0,Roland Garros,2013,Paris,France
35170,Jan-Lennard Struff,Gerald Melzer,2,0,Roland Garros,2013,Paris,France
35171,Jack Sock,Maxime Authom,2,0,Roland Garros,2013,Paris,France
35172,Illya Marchenko,Nicolas Renavand,2,1,Roland Garros,2013,Paris,France
35173,Rhyne Williams,Boy Westerhof,2,0,Roland Garros,2013,Paris,France
35174,Matthew Ebden,Konstantin Kravchuk,2,1,Roland Garros,2013,Paris,France
35175,Jiri Vesely,Denys Molchanov,2,0,Roland Garros,2013,Paris,France
35176,Matthias Bachinger,Calvin Hemery,2,0,Roland Garros,2013,Paris,France
35177,Diego Schwartzman,Guido Andreozzi,2,0,Roland Garros,2013,Paris,France
35178,Steve Johnson,Marsel Ilhan,2,1,Roland Garros,2013,Paris,France
35179,Somdev Devvarman,Matteo Viola,2,1,Roland Garros,2013,Paris,France
35180,Michal Przysiezny,Arnau Brugues-Davi,2,0,Roland Garros,2013,Paris,France
35181,Arthur De Greef,Marius Copil,2,0,Roland Garros,2013,Paris,France
35182,Michael Berrer,Igor Kunitsyn,2,0,Roland Garros,2013,Paris,France
35183,Flavio Cipolla,Robby Ginepri,2,0,Roland Garros,2013,Paris,France
35184,Simon Greul,Josselin Ouanna,2,0,Roland Garros,2013,Paris,France
35185,Jesse Huta Galung,Mischa Zverev,2,0,Roland Garros,2013,Paris,France
35186,Teymuraz Gabashvili,Jonathan Dasnieres de Veigy,2,1,Roland Garros,2013,Paris,France
35187,Daniel Munoz de la Nava,Hans Podlipnik-Castillo,2,1,Roland Garros,2013,Paris,France
35188,Ruben Bemelmans,Tennys Sandgren,2,1,Roland Garros,2013,Paris,France
35189,Vincent Millot,Tatsuma Ito,2,1,Roland Garros,2013,Paris,France
35190,Andreas Beck,Alejandro Gonzalez,2,0,Roland Garros,2013,Paris,France
35191,Jorge Aguilar,Bastian Knittel,2,1,Roland Garros,2013,Paris,France
35192,Facundo Arguello,Aleksandr Nedovyesov,2,0,Roland Garros,2013,Paris,France
35193,Mathias Bourgue,Brydan Klein,2,0,Roland Garros,2013,Paris,France
35194,Julio Cesar Campozano,Albano Olivetti,2,0,Roland Garros,2013,Paris,France
35195,Pablo Carreno Busta,Dominik Meffert,2,0,Roland Garros,2013,Paris,France
35196,Pavol Cervenak,Guilherme Clezar,2,1,Roland Garros,2013,Paris,France
35197,Frank Dancevic,Adrian Menendez-Maceiras,2,0,Roland Garros,2013,Paris,France
35198,James Duckworth,Alex Bolt,2,0,Roland Garros,2013,Paris,France
35199,Farrukh Dustov,Sam Groth,2,1,Roland Garros,2013,Paris,France
35200,Jonathan Eysseric,Niels Desein,2,1,Roland Garros,2013,Paris,France
35201,Martin Fischer,Nikola Mektic,2,0,Roland Garros,2013,Paris,France
35202,Quentin Halys,Jimmy Wang,2,0,Roland Garros,2013,Paris,France
35203,Pierre-Hugues Herbert,Leonardo Kirche,2,0,Roland Garros,2013,Paris,France
35204,Malek Jaziri,Mirza Basic,2,1,Roland Garros,2013,Paris,France
35205,Jozef Kovalik,Inigo Cervantes,2,0,Roland Garros,2013,Paris,France
35206,Mikhail Kukushkin,Uladzimir Ignatik,2,0,Roland Garros,2013,Paris,France
35207,Dusan Lajovic,Jules Marie,2,0,Roland Garros,2013,Paris,France
35208,Dusan Lojda,Eduardo Schwank,2,0,Roland Garros,2013,Paris,France
35209,Javier Marti,Boris Pashanski,2,0,Roland Garros,2013,Paris,France
35210,Axel Michon,Laurent Rochette,2,1,Roland Garros,2013,Paris,France
35211,Renzo Olivo,Sergio Gutierrez-Ferrol,2,1,Roland Garros,2013,Paris,France
35212,Peter Polansky,Andrey Golubev,2,0,Roland Garros,2013,Paris,France
35213,Matt Reid,Gianluca Naso,2,0,Roland Garros,2013,Paris,France
35214,Julian Reister,Aldin Setkic,2,0,Roland Garros,2013,Paris,France
35215,Pere Riba,Pedro Sousa,2,0,Roland Garros,2013,Paris,France
35216,Stephane Robert,Igor Andreev,2,1,Roland Garros,2013,Paris,France
35217,Cedrik-Marcel Stebe,Ivan Sergeyev,2,0,Roland Garros,2013,Paris,France
35218,Maxime Teixeira,David Guez,2,0,Roland Garros,2013,Paris,France
35219,Antonio Veic,Peter Gojowczyk,2,1,Roland Garros,2013,Paris,France
35220,Agustin Velotti,Bradley Klahn,2,0,Roland Garros,2013,Paris,France
35221,Amir Weintraub,Ti Chen,2,0,Roland Garros,2013,Paris,France
35222,Di Wu,Matthew Barton,2,0,Roland Garros,2013,Paris,France
35223,Roger Federer,Mikhail Youzhny,2,1,Halle,2013,Halle,Germany
35224,Roger Federer,Tommy Haas,2,1,Halle,2013,Halle,Germany
35225,Mikhail Youzhny,Richard Gasquet,2,0,Halle,2013,Halle,Germany
35226,Roger Federer,Mischa Zverev,2,0,Halle,2013,Halle,Germany
35227,Richard Gasquet,Florian Mayer,2,0,Halle,2013,Halle,Germany
35228,Tommy Haas,Gael Monfils,2,1,Halle,2013,Halle,Germany
35229,Mikhail Youzhny,Philipp Kohlschreiber,2,0,Halle,2013,Halle,Germany
35230,Roger Federer,Cedrik-Marcel Stebe,2,0,Halle,2013,Halle,Germany
35231,Richard Gasquet,Jurgen Melzer,2,0,Halle,2013,Halle,Germany
35232,Tommy Haas,Ernests Gulbis,2,0,Halle,2013,Halle,Germany
35233,Mikhail Youzhny,Kei Nishikori,2,1,Halle,2013,Halle,Germany
35234,Philipp Kohlschreiber,Tobias Kamke,2,0,Halle,2013,Halle,Germany
35235,Florian Mayer,Leonardo Mayer,2,0,Halle,2013,Halle,Germany
35236,Gael Monfils,Jan Hernych,2,0,Halle,2013,Halle,Germany
35237,Mischa Zverev,Mirza Basic,2,0,Halle,2013,Halle,Germany
35238,Gael Monfils,Milos Raonic,2,0,Halle,2013,Halle,Germany
35239,Philipp Kohlschreiber,Carlos Berlocq,2,0,Halle,2013,Halle,Germany
35240,Mirza Basic,Jerzy Janowicz,2,1,Halle,2013,Halle,Germany
35241,Florian Mayer,Martin Fischer,2,0,Halle,2013,Halle,Germany
35242,Ernests Gulbis,Marcos Baghdatis,2,1,Halle,2013,Halle,Germany
35243,Jan Hernych,Daniel Brands,2,0,Halle,2013,Halle,Germany
35244,Tobias Kamke,Lukasz Kubot,2,0,Halle,2013,Halle,Germany
35245,Leonardo Mayer,Jan-Lennard Struff,2,0,Halle,2013,Halle,Germany
35246,Jurgen Melzer,Riccardo Ghedin,2,1,Halle,2013,Halle,Germany
35247,Cedrik-Marcel Stebe,Jimmy Wang,2,0,Halle,2013,Halle,Germany
35248,Mikhail Youzhny,Daniel Gimeno-Traver,2,0,Halle,2013,Halle,Germany
35249,Mischa Zverev,David Goffin,2,1,Halle,2013,Halle,Germany
35250,Jimmy Wang,Mirza Basic,2,0,Halle,2013,Halle,Germany
35251,Riccardo Ghedin,Denys Molchanov,2,0,Halle,2013,Halle,Germany
35252,Martin Fischer,Alexandar Lazov,2,0,Halle,2013,Halle,Germany
35253,Jan Hernych,Greg Jones,2,0,Halle,2013,Halle,Germany
35254,Jimmy Wang,Dennis Novak,2,1,Halle,2013,Halle,Germany
35255,Jan Hernych,Marco Chiudinelli,2,0,Halle,2013,Halle,Germany
35256,Riccardo Ghedin,Alex Kuznetsov,2,0,Halle,2013,Halle,Germany
35257,Martin Fischer,Konstantin Kravchuk,2,0,Halle,2013,Halle,Germany
35258,Greg Jones,Nikola Mektic,2,0,Halle,2013,Halle,Germany
35259,Mirza Basic,Maximilian Marterer,2,0,Halle,2013,Halle,Germany
35260,Alexandar Lazov,Pierre-Hugues Herbert,2,1,Halle,2013,Halle,Germany
35261,Denys Molchanov,Greg Ouellette,2,0,Halle,2013,Halle,Germany
35262,Konstantin Kravchuk,Scott Lipsky,2,1,Halle,2013,Halle,Germany
35263,Nikola Mektic,Damiano Di Ienno,2,0,Halle,2013,Halle,Germany
35264,Mirza Basic,Andre Begemann,2,0,Halle,2013,Halle,Germany
35265,Pierre-Hugues Herbert,Harry Bourchier,2,0,Halle,2013,Halle,Germany
35266,Denys Molchanov,Robin Kern,2,0,Halle,2013,Halle,Germany
35267,Martin Fischer,Santiago Gonzalez,2,0,Halle,2013,Halle,Germany
35268,Riccardo Ghedin,Erik Chvojka,2,0,Halle,2013,Halle,Germany
35269,Jan Hernych,Jay Andrijic,2,0,Halle,2013,Halle,Germany
35270,Greg Jones,Stefan Seifert,2,0,Halle,2013,Halle,Germany
35271,Alexandar Lazov,Omar Jasika,2,1,Halle,2013,Halle,Germany
35272,Maximilian Marterer,Bradley Mousley,2,0,Halle,2013,Halle,Germany
35273,Dennis Novak,Wesley Koolhof,2,0,Halle,2013,Halle,Germany
35274,Greg Ouellette,Lennart Zynga,2,0,Halle,2013,Halle,Germany
35275,Andy Murray,Marin Cilic,2,1,London / Queen's Club,2013,London,Great Britain
35276,Andy Murray,Jo-Wilfried Tsonga,2,1,London / Queen's Club,2013,London,Great Britain
35277,Marin Cilic,Lleyton Hewitt,2,1,London / Queen's Club,2013,London,Great Britain
35278,Andy Murray,Benjamin Becker,2,0,London / Queen's Club,2013,London,Great Britain
35279,Marin Cilic,Tomas Berdych,2,0,London / Queen's Club,2013,London,Great Britain
35280,Lleyton Hewitt,Juan Martin del Potro,2,1,London / Queen's Club,2013,London,Great Britain
35281,Jo-Wilfried Tsonga,Denis Kudla,2,0,London / Queen's Club,2013,London,Great Britain
35282,Andy Murray,Marinko Matosevic,2,0,London / Queen's Club,2013,London,Great Britain
35283,Tomas Berdych,Grega Zemlja,2,0,London / Queen's Club,2013,London,Great Britain
35284,Juan Martin del Potro,Daniel Evans,2,0,London / Queen's Club,2013,London,Great Britain
35285,Jo-Wilfried Tsonga,Igor Sijsling,2,1,London / Queen's Club,2013,London,Great Britain
35286,Marin Cilic,Feliciano Lopez,2,1,London / Queen's Club,2013,London,Great Britain
35287,Lleyton Hewitt,Sam Querrey,2,1,London / Queen's Club,2013,London,Great Britain
35288,Benjamin Becker,Alexandr Dolgopolov,2,0,London / Queen's Club,2013,London,Great Britain
35289,Denis Kudla,Kenny De Schepper,2,0,London / Queen's Club,2013,London,Great Britain
35290,Andy Murray,Nicolas Mahut,2,0,London / Queen's Club,2013,London,Great Britain
35291,Tomas Berdych,Thiemo de Bakker,2,0,London / Queen's Club,2013,London,Great Britain
35292,Juan Martin del Potro,Xavier Malisse,2,1,London / Queen's Club,2013,London,Great Britain
35293,Jo-Wilfried Tsonga,Edouard Roger-Vasselin,2,1,London / Queen's Club,2013,London,Great Britain
35294,Marin Cilic,Ivan Dodig,2,0,London / Queen's Club,2013,London,Great Britain
35295,Sam Querrey,Aljaz Bedene,2,1,London / Queen's Club,2013,London,Great Britain
35296,Alexandr Dolgopolov,Santiago Giraldo,2,1,London / Queen's Club,2013,London,Great Britain
35297,Denis Kudla,Benoit Paire,2,0,London / Queen's Club,2013,London,Great Britain
35298,Lleyton Hewitt,Grigor Dimitrov,2,0,London / Queen's Club,2013,London,Great Britain
35299,Feliciano Lopez,Julien Benneteau,2,0,London / Queen's Club,2013,London,Great Britain
35300,Benjamin Becker,Lukas Rosol,2,0,London / Queen's Club,2013,London,Great Britain
35301,Daniel Evans,Jarkko Nieminen,2,1,London / Queen's Club,2013,London,Great Britain
35302,Igor Sijsling,Denis Istomin,2,0,London / Queen's Club,2013,London,Great Britain
35303,Grega Zemlja,Sergiy Stakhovsky,2,0,London / Queen's Club,2013,London,Great Britain
35304,Kenny De Schepper,Rohan Bopanna,2,0,London / Queen's Club,2013,London,Great Britain
35305,Marinko Matosevic,Michael Llodra,0,0,London / Queen's Club,2013,London,Great Britain
35306,Benoit Paire,Jamie Baker,2,0,London / Queen's Club,2013,London,Great Britain
35307,Grigor Dimitrov,Dudi Sela,2,1,London / Queen's Club,2013,London,Great Britain
35308,Julien Benneteau,Adrian Mannarino,2,0,London / Queen's Club,2013,London,Great Britain
35309,Lukas Rosol,Sam Groth,2,1,London / Queen's Club,2013,London,Great Britain
35310,Jarkko Nieminen,Ryan Harrison,2,0,London / Queen's Club,2013,London,Great Britain
35311,Denis Istomin,Andrey Kuznetsov,2,0,London / Queen's Club,2013,London,Great Britain
35312,Michael Llodra,Pablo Andujar,2,0,London / Queen's Club,2013,London,Great Britain
35313,Grega Zemlja,Kyle Edmund,2,0,London / Queen's Club,2013,London,Great Britain
35314,Benjamin Becker,Bernard Tomic,2,1,London / Queen's Club,2013,London,Great Britain
35315,Aljaz Bedene,Paul-Henri Mathieu,2,0,London / Queen's Club,2013,London,Great Britain
35316,Thiemo de Bakker,Ilija Bozoljac,2,0,London / Queen's Club,2013,London,Great Britain
35317,Kenny De Schepper,Rajeev Ram,2,1,London / Queen's Club,2013,London,Great Britain
35318,Ivan Dodig,James Ward,2,1,London / Queen's Club,2013,London,Great Britain
35319,Daniel Evans,Guido Pella,2,0,London / Queen's Club,2013,London,Great Britain
35320,Santiago Giraldo,Jesse Levine,2,0,London / Queen's Club,2013,London,Great Britain
35321,Lleyton Hewitt,Michael Russell,2,1,London / Queen's Club,2013,London,Great Britain
35322,Denis Kudla,Federico Delbonis,2,0,London / Queen's Club,2013,London,Great Britain
35323,Feliciano Lopez,Ricardas Berankis,2,1,London / Queen's Club,2013,London,Great Britain
35324,Nicolas Mahut,Rhyne Williams,2,0,London / Queen's Club,2013,London,Great Britain
35325,Xavier Malisse,Guillermo Garcia-Lopez,2,1,London / Queen's Club,2013,London,Great Britain
35326,Marinko Matosevic,Frederik Nielsen,2,0,London / Queen's Club,2013,London,Great Britain
35327,Edouard Roger-Vasselin,Guillaume Rufin,2,1,London / Queen's Club,2013,London,Great Britain
35328,Igor Sijsling,Tatsuma Ito,2,0,London / Queen's Club,2013,London,Great Britain
35329,Sergiy Stakhovsky,Edward Corrie,2,0,London / Queen's Club,2013,London,Great Britain
35330,Feliciano Lopez,Frederik Nielsen,2,1,London / Queen's Club,2013,London,Great Britain
35331,Sam Groth,Nenad Zimonjic,2,0,London / Queen's Club,2013,London,Great Britain
35332,Jamie Baker,Marcelo Melo,2,0,London / Queen's Club,2013,London,Great Britain
35333,Ilija Bozoljac,Rohan Bopanna,2,0,London / Queen's Club,2013,London,Great Britain
35334,Feliciano Lopez,Frank Moser,2,0,London / Queen's Club,2013,London,Great Britain
35335,Jamie Baker,James Duckworth,2,0,London / Queen's Club,2013,London,Great Britain
35336,Nenad Zimonjic,Matthew Barton,2,0,London / Queen's Club,2013,London,Great Britain
35337,Ilija Bozoljac,Matt Reid,2,0,London / Queen's Club,2013,London,Great Britain
35338,Sam Groth,Josh Goodall,2,1,London / Queen's Club,2013,London,Great Britain
35339,Marcelo Melo,Amir Weintraub,2,0,London / Queen's Club,2013,London,Great Britain
35340,Rohan Bopanna,John-Patrick Smith,2,0,London / Queen's Club,2013,London,Great Britain
35341,Frederik Nielsen,James McGee,2,1,London / Queen's Club,2013,London,Great Britain
35342,John-Patrick Smith,James Ireland,2,0,London / Queen's Club,2013,London,Great Britain
35343,James McGee,Piotr Gadomski,2,1,London / Queen's Club,2013,London,Great Britain
35344,Jamie Baker,Prakash Amritraj,2,0,London / Queen's Club,2013,London,Great Britain
35345,Rohan Bopanna,Robert Carter,2,0,London / Queen's Club,2013,London,Great Britain
35346,Ilija Bozoljac,Cameron Norrie,2,0,London / Queen's Club,2013,London,Great Britain
35347,Josh Goodall,Stefan Sterland-Markovic,2,0,London / Queen's Club,2013,London,Great Britain
35348,Marcelo Melo,Alex Bogdanovic,2,1,London / Queen's Club,2013,London,Great Britain
35349,Frank Moser,Miles Bugby,2,1,London / Queen's Club,2013,London,Great Britain
35350,Frederik Nielsen,Fabrice Martin,2,0,London / Queen's Club,2013,London,Great Britain
35351,Nenad Zimonjic,Adam Thornton-Brown,2,0,London / Queen's Club,2013,London,Great Britain
35352,Nicolas Mahut,Stan Wawrinka,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35353,Stan Wawrinka,Guillermo Garcia-Lopez,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35354,Nicolas Mahut,Xavier Malisse,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35355,Stan Wawrinka,Jeremy Chardy,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35356,Guillermo Garcia-Lopez,Jan Hernych,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35357,Nicolas Mahut,Evgeny Donskoy,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35358,Xavier Malisse,Roberto Bautista Agut,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35359,Stan Wawrinka,Paolo Lorenzi,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35360,Jeremy Chardy,Marius Copil,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35361,Roberto Bautista Agut,Carlos Berlocq,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35362,Evgeny Donskoy,Robin Haase,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35363,Guillermo Garcia-Lopez,Daniel Brands,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35364,Jan Hernych,Michael Llodra,2,1,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35365,Nicolas Mahut,Andrey Kuznetsov,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35366,Xavier Malisse,Yen-Hsun Lu,2,1,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35367,Xavier Malisse,David Ferrer,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35368,Stan Wawrinka,Steve Darcis,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35369,Evgeny Donskoy,John Isner,2,1,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35370,Michael Llodra,Benoit Paire,0,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35371,Jeremy Chardy,Lucas Pouille,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35372,Carlos Berlocq,Marcos Baghdatis,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35373,Guillermo Garcia-Lopez,Victor Hanescu,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35374,Andrey Kuznetsov,Daniel Gimeno-Traver,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35375,Roberto Bautista Agut,Stephane Bohli,2,1,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35376,Daniel Brands,Jesse Huta Galung,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35377,Marius Copil,Rogerio Dutra Silva,2,1,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35378,Robin Haase,Leonardo Mayer,2,1,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35379,Jan Hernych,David Goffin,2,1,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35380,Paolo Lorenzi,Thiemo de Bakker,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35381,Yen-Hsun Lu,Edouard Roger-Vasselin,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
35382,Nicolas Mahut,Ricardas Berankis,2,0,s-Hertogenbosch,2013,s-Hertogenbosch,Netherlands
